Time frequency,Unit of measure,Geopolitical entity (reporting)\Time,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Per hundred thousand inhabitants,Prov. Hainaut,651.88,648.48,644.22,641.57,638.96,626.24,607.79,606.88,610.59 bd,609.00 d,606.02 d,602.72 d
Annual,Per hundred thousand inhabitants,Prov. Liège,612.84,609.55,606.44,602.94,593.45,581.39,570.08,566.43,571.76 bd,567.11 d,565.89 d,563.61 d
Annual,Per hundred thousand inhabitants,Prov. Luxembourg (BE),428.11,424.65,422.73,420.78,417.02,413.82,410.09,408.61,405.35 bd,401.83 d,398.55 d,394.56 d
Annual,Per hundred thousand inhabitants,Prov. Namur,552.12,548.98,551.74,552.56,550.28,540.46,517.75,514.89,512.68 bd,510.84 d,508.82 d,505.71 d
Annual,Per hundred thousand inhabitants,Severozapaden,639.0,637.56,665.41,685.14,718.0,718.62,769.15,771.43,792.68,814.59,858.5,894.58
Annual,Per hundred thousand inhabitants,Severen tsentralen,576.01,575.51,611.31,626.24,651.68,635.58,645.45,660.22,674.11,697.76,722.57,758.6
Annual,Per hundred thousand inhabitants,Severoiztochen,478.87,467.85,478.56,493.25,518.15,500.39,511.7,529.54,536.38,534.46,527.65,579.39
Annual,Per hundred thousand inhabitants,Yugoiztochen,563.9,574.26,606.66,641.97,614.37,641.64,656.29,656.97,670.17,668.98,689.7,724.37
Annual,Per hundred thousand inhabitants,Yugozapaden,634.8,647.37,654.45,687.82,696.17,690.85,701.04,714.2,739.34,759.26,753.93,761.48
Annual,Per hundred thousand inhabitants,Yuzhen tsentralen,651.86,681.72,702.75,752.76,772.44,790.14,816.88,824.21,824.74,834.69,843.83,873.58
Annual,Per hundred thousand inhabitants,Région lémanique,541.51,544.55,522.22,521.3,521.42,516.25,512.12,506.11,501.31,479.85,462.98,459.22
Annual,Per hundred thousand inhabitants,Espace Mittelland,464.53,457.57,449.12,422.04,435.22,429.2,422.96,428.45,426.12,411.6,407.4,407.76
Annual,Per hundred thousand inhabitants,Nordwestschweiz,595.15,594.23,572.95,568.08,549.27,539.7,541.31,538.86,541.62,532.19,539.74,546.78
Annual,Per hundred thousand inhabitants,Zürich,468.78,461.55,444.37,439.43,437.11,425.74,427.16,413.38,410.49,395.58,384.08,380.27
Annual,Per hundred thousand inhabitants,Ostschweiz,568.73,543.53,538.69,519.01,516.0,522.33,506.94,507.49,498.28,497.8,494.25,492.33
Annual,Per hundred thousand inhabitants,Zentralschweiz,346.78,334.25,335.06,325.22,327.56,331.75,333.01,333.76,330.39,331.73,335.88,328.21
Annual,Per hundred thousand inhabitants,Ticino,554.05,550.55,552.46,546.71,542.21,545.93,552.48,553.28,548.5,547.49,561.74,563.58
Annual,Per hundred thousand inhabitants,Praha,929.27,902.97,870.45,871.05,869.89,860.93,849.47,837.76,824.72,825.49,848.9,800.31
Annual,Per hundred thousand inhabitants,Střední Čechy,564.63,561.23,529.19,522.91,518.44,517.36,510.0,510.7,499.04,495.34,492.86,480.36
Annual,Per hundred thousand inhabitants,Jihozápad,721.2,714.81,685.27,682.08,679.89,669.45,661.25,662.22,675.31,672.4,676.46,664.82
Annual,Per hundred thousand inhabitants,Severozápad,652.28,640.44,627.35,625.7,624.89,634.36,637.08,631.5,625.64,627.64,634.48,629.06
Annual,Per hundred thousand inhabitants,Severovýchod,663.37,655.12,646.81,645.53,645.32,644.02,639.3,640.32,635.02,629.43,642.03,635.49
Annual,Per hundred thousand inhabitants,Jihovýchod,755.19,743.63,713.9,709.36,707.34,711.75,713.51,718.55,709.62,709.95,713.85,706.49
Annual,Per hundred thousand inhabitants,Střední Morava,693.1,674.69,645.27,641.26,636.3,637.83,637.18,636.85,637.95,638.23,634.17,627.24
Annual,Per hundred thousand inhabitants,Moravskoslezsko,699.79,677.84,671.45,673.09,682.6,686.2,683.26,682.89,686.9,683.65,689.58,687.51
Annual,Per hundred thousand inhabitants,Hovedstaden,355.30 b,:,340.83,251.20 be,249.29 e,319.36 e,306.72,300.8,297.59,299.32,292.02,278.93
Annual,Per hundred thousand inhabitants,Sjælland,320.33 b,:,317.93,310.16 be,308.26 e,284.21 e,294.68,280.9,275.73,276.34,267.96,267.96
Annual,Per hundred thousand inhabitants,Syddanmark,304.33 b,:,296.68,293.08 be,231.48 e,220.75 e,229.12,243.2,252.61,250.29,237.52,240.97
Annual,Per hundred thousand inhabitants,Midtjylland,262.22 b,:,276.39,240.21 be,242.08 e,215.97 e,220.49,224.81,216.92,216.0,216.46,210.19
Annual,Per hundred thousand inhabitants,Nordjylland,306.25 b,:,279.34,277.22 be,255.11 e,218.79 e,226.78,228.69,225.31,220.44,206.4,218.85
Annual,Per hundred thousand inhabitants,Attiki,:,:,525.06,520.15,512.64,507.86,505.71,506.28,501.05,496.44,488.28,478.35
Annual,Per hundred thousand inhabitants,Voreio Aigaio,:,:,319.27,314.43,314.95,310.23,303.73,288.73,276.96,286.04,307.74,339.87
Annual,Per hundred thousand inhabitants,Notio Aigaio,:,:,300.77,321.06,304.04,301.56,311.22,322.97,228.77,239.01,262.38,271.98
Annual,Per hundred thousand inhabitants,Kriti,:,:,382.95,392.27,376.63,379.13,381.62,377.16,381.3,380.91,398.76,394.69
Annual,Per hundred thousand inhabitants,"Anatoliki Makedonia, Thraki",:,:,383.75,406.02,403.47,405.7,402.0,403.53,406.06,427.14,437.13,447.1
Annual,Per hundred thousand inhabitants,Kentriki Makedonia,:,:,440.27,431.79,447.21,453.47,450.78,450.53,440.38,444.4,448.78,455.1
Annual,Per hundred thousand inhabitants,Dytiki Makedonia,:,:,419.44,422.6,423.07,416.99,407.24,402.44,426.2,432.11,425.58,435.36
Annual,Per hundred thousand inhabitants,Ipeiros,:,:,431.03,417.53,425.46,427.92,429.82,436.8,462.1,479.04,485.4,487.39
Annual,Per hundred thousand inhabitants,Thessalia,:,:,508.35,518.16,542.41,514.94,546.02,533.77,546.54,576.17,575.87,578.28
Annual,Per hundred thousand inhabitants,Ionia Nisia,:,:,263.89,269.1,273.96,267.75,293.18,298.21,297.28,333.89,327.71,332.29
Annual,Per hundred thousand inhabitants,Dytiki Elláda,:,:,322.55,297.86,311.14,307.91,301.94,296.65,298.41,304.84,316.09,311.98
Annual,Per hundred thousand inhabitants,Sterea Elláda,:,:,164.87,170.64,171.52,156.17,158.36,158.15,155.04,168.04,186.74,216.37
Annual,Per hundred thousand inhabitants,Peloponnisos,:,:,240.45,240.12,235.13,220.99,219.04,218.56,217.69,209.02,219.43,234.24
Annual,Per hundred thousand inhabitants,Galicia,342.92,347.31,336.13,330.98,334.61,333.13,332.7,332.19,329.67,330.7,321.77,320.69 p
Annual,Per hundred thousand inhabitants,Principado de Asturias,332.9,332.48,330.64,324.44,326.1,327.96,337.45,339.93,345.79,348.26,351.64,354.22 p
Annual,Per hundred thousand inhabitants,Cantabria,321.99,319.35,316.03,324.11,330.0,328.87,326.29,327.79,328.34,348.01,333.38,324.02 p
Annual,Per hundred thousand inhabitants,País Vasco,353.4,349.73,339.81,336.96,334.85,330.24,329.54,322.39,325.71,332.34,331.57,331.24 p
Annual,Per hundred thousand inhabitants,Comunidad Foral de Navarra,372.4,345.28,339.97,337.2,332.53,332.59,331.1,330.81,335.41,342.88,334.44,323.74 p
Annual,Per hundred thousand inhabitants,La Rioja,290.12,287.37,312.37,319.34,319.93,323.62,324.54,318.62,323.43,330.64,324.32,321.22 p
Annual,Per hundred thousand inhabitants,Aragón,368.87,360.46,362.6,367.23,367.57,370.75,375.32,374.6,362.29,365.14,367.07,363.33 p
Annual,Per hundred thousand inhabitants,Comunidad de Madrid,293.48,288.5,285.6,285.33,281.31,277.09,275.29,273.82,273.1,272.74,268.55,263.71 p
Annual,Per hundred thousand inhabitants,Castilla y León,360.18,353.5,344.62,344.33,347.73,342.55,346.85,351.95,349.97,353.97,359.29,358.16 p
Annual,Per hundred thousand inhabitants,Castilla-La Mancha,246.9,224.6,219.21,220.35,229.98,235.31,234.68,233.07,233.41,233.5,246.37,242.23 p
Annual,Per hundred thousand inhabitants,Extremadura,349.49,341.18,350.6,347.53,330.42,326.2,326.35,330.17,335.24,350.48,354.38,347.60 p
Annual,Per hundred thousand inhabitants,Cataluña,385.4,381.82,375.68,380.57,382.81,384.86,388.06,387.88,384.0,383.4,378.39,375.13 p
Annual,Per hundred thousand inhabitants,Comunitat Valenciana,238.81,232.4,232.96,234.56,235.68,235.99,236.38,236.3,231.9,238.95,238.39,229.84 p
Annual,Per hundred thousand inhabitants,Illes Balears,300.04,297.26,295.51,299.18,310.2,308.86,299.58,299.77,287.46,281.26,269.01,276.27 p
Annual,Per hundred thousand inhabitants,Andalucía,222.07,216.55,219.35,217.32,220.12,217.13,219.67,219.07,217.98,219.08,229.86,236.89 p
Annual,Per hundred thousand inhabitants,Región de Murcia,317.29,318.75,317.6,319.73,323.93,323.32,317.99,321.2,325.41,309.68,314.27,303.10 p
Annual,Per hundred thousand inhabitants,Ciudad de Ceuta,216.36,216.17,212.75,212.56,210.22,209.8,207.94,208.19,211.94,207.63,204.78,200.53 p
Annual,Per hundred thousand inhabitants,Ciudad de Melilla,206.65,199.5,197.03,195.92,194.88,189.74,192.16,190.09,190.35,198.23,199.69,197.95 p
Annual,Per hundred thousand inhabitants,Canarias,323.31,315.57,310.89,311.81,314.45,310.01,310.34,310.5,290.96,277.86,282.3,283.07 p
Annual,Per hundred thousand inhabitants,Länsi-Suomi,592.89 e,566.30 e,518.44 e,461.75 e,451.24 e,402.51 e,396.75 e,364.77 e,349.04 e,282.57 e,281.55 e,275.17 e
Annual,Per hundred thousand inhabitants,Helsinki-Uusimaa,414.10 e,387.56 e,364.30 e,344.32 e,342.78 e,322.60 e,325.21 e,283.65 e,264.94 e,229.34 e,234.91 e,203.84 e
Annual,Per hundred thousand inhabitants,Etelä-Suomi,582.43 e,559.19 e,499.95 e,474.35 e,428.04 e,399.28 e,344.27 e,350.52 e,348.55 e,270.26 e,285.81 e,268.38 e
Annual,Per hundred thousand inhabitants,Pohjois- ja Itä-Suomi,649.96 e,633.67 e,590.83 e,562.33 e,513.98 e,485.49 e,447.60 e,450.90 e,424.99 e,332.64 e,330.06 e,319.49 e
Annual,Per hundred thousand inhabitants,Åland,447.12 e,418.61 e,349.85 e,312.60 e,262.53 e,254.31 e,241.90 e,202.44 e,36.87 e,179.96 e,231.51 e,224.04 e
Annual,Per hundred thousand inhabitants,Ile de France,595.93,592.69,575.09 b,570.86,561.89,552.81,547.01,538.08,530.11,520.69,500.48,487.32
Annual,Per hundred thousand inhabitants,Centre — Val de Loire,626.12,626.4,623.62 b,623.85,627.29,626.41,614.75,606.06,595.88,593.73,588.43,576.21
Annual,Per hundred thousand inhabitants,Bourgogne,710.75,712.89,712.34 b,706.14,705.37,701.47,692.72,687.11,689.87,674.63,658.28,646.94
Annual,Per hundred thousand inhabitants,Franche-Comté,649.52,642.22,621.87 b,614.05,602.76,592.05,583.05,566.03,564.42,552.59,542.49,516.59
Annual,Per hundred thousand inhabitants,Basse-Normandie,658.54,659.42,638.99 b,639.44,628.51,617.77,613.8,609.68,604.83,595.27,599.76,584.67
Annual,Per hundred thousand inhabitants,Haute-Normandie,560.44,574.91,560.08 b,565.08,568.17,568.32,565.24,564.76,557.75,559.36,547.69,543.11
Annual,Per hundred thousand inhabitants,Nord-Pas de Calais,619.49,627.41,622.97 b,613.89,609.4,603.55,597.03,592.52,587.73,572.71,572.91,567.2
Annual,Per hundred thousand inhabitants,Picardie,638.98,634.37,632.68 b,624.93,611.31,600.18,593.23,579.99,573.75,572.88,568.92,563.89
Annual,Per hundred thousand inhabitants,Alsace,651.69,640.33,637.51 b,631.04,624.7,610.43,593.38,587.6,585.66,565.8,554.21,538.13
Annual,Per hundred thousand inhabitants,Champagne-Ardenne,615.4,613.16,594.85 b,615.56,607.22,598.49,584.72,576.19,563.83,560.52,563.24,562.09
Annual,Per hundred thousand inhabitants,Lorraine,682.7,669.65,667.38 b,657.87,650.39,639.62,633.95,624.95,612.88,599.59,586.86,577.31
Annual,Per hundred thousand inhabitants,Pays de la Loire,560.98,561.79,556.36 b,546.85,537.25,529.16,515.45,506.6,498.71,487.35,480.29,470.69
Annual,Per hundred thousand inhabitants,Bretagne,666.66,653.78,648.33 b,639.96,632.08,621.24,612.35,599.17,588.23,584.63,573.75,560.73
Annual,Per hundred thousand inhabitants,Aquitaine,674.17,668.07,669.89 b,653.84,647.79,637.82,627.94,611.8,604.87,594.72,580.68,570.93
Annual,Per hundred thousand inhabitants,Limousin,828.0,837.05,835.71 b,834.87,821.96,819.97,806.24,797.76,791.29,780.07,776.13,770.84
Annual,Per hundred thousand inhabitants,Poitou-Charentes,587.46,590.8,584.59 b,590.18,577.75,568.15,558.12,546.67,535.69,531.05,521.57,511.78
Annual,Per hundred thousand inhabitants,Languedoc-Roussillon,694.93,691.01,687.17 b,677.99,673.95,674.38,666.97,655.93,649.87,645.45,641.25,630.27
Annual,Per hundred thousand inhabitants,Midi-Pyrénées,658.52,657.2,646.75 b,644.38,639.26,630.59,625.86,616.41,608.09,599.82,586.96,575.72
Annual,Per hundred thousand inhabitants,Auvergne,755.7,740.99,744.92 b,739.89,738.44,737.59,726.9,724.88,717.59,704.45,695.56,678.28
Annual,Per hundred thousand inhabitants,Rhône-Alpes,626.72,624.99,616.28 b,605.12,597.41,590.82,579.74,569.45,564.14,553.19,540.14,524.15
Annual,Per hundred thousand inhabitants,Provence-Alpes-Côte d’Azur,715.76,713.4,733.85 b,721.36,714.66,704.6,699.7,700.2,685.85,669.3,661.85,644.59
Annual,Per hundred thousand inhabitants,Corse,693.78,660.84,621.64 b,592.18,599.02,609.26,611.74,603.83,599.88,587.59,582.36,576.02
Annual,Per hundred thousand inhabitants,Guadeloupe,:,569.32,569.53 b,564.58,575.54,580.99,496.18,555.33,579.51,554.89,558.14,543.59
Annual,Per hundred thousand inhabitants,Martinique,598.22,586.11,589.76 b,577.94,586.25,551.08,540.62,532.12,518.1,513.87,532.27,511.0
Annual,Per hundred thousand inhabitants,Guyane,347.03,375.39,372.64 b,361.97,357.51,344.58,347.27,349.58,352.5,352.25,349.01,360.35
Annual,Per hundred thousand inhabitants,La Réunion,351.39,369.55,370.95 b,381.22,391.63,403.85,398.69,396.23,399.24,396.48,408.0,411.8
Annual,Per hundred thousand inhabitants,Mayotte,:,:,144.38 b,141.7,153.01,147.42,142.03,136.81,136.18,131.52,127.13,154.95
Annual,Per hundred thousand inhabitants,Panonska Hrvatska,:,:,:,:,:,:,:,514.9,522.61,532.5,551.15,560.65
Annual,Per hundred thousand inhabitants,Jadranska Hrvatska,530.32,535.07,533.1,541.43,520.22,504.16,500.13,535.54,545.58,548.64,542.0,546.37
Annual,Per hundred thousand inhabitants,Grad Zagreb,:,:,:,:,:,:,:,811.61,816.82,835.09,787.51,796.77
Annual,Per hundred thousand inhabitants,Sjeverna Hrvatska,:,:,:,:,:,:,:,490.77,498.36,474.2,468.13,467.0
Annual,Per hundred thousand inhabitants,Budapest,1095.81,1071.32,1062.76,1046.92,1039.57,1036.02,1032.77,1007.82 b,1004.37,1002.35,992.34,991.46
Annual,Per hundred thousand inhabitants,Pest,308.87,305.66,304.73,303.74,299.92,297.35,294.51,268.27 b,260.72,236.22,220.13,215.76
Annual,Per hundred thousand inhabitants,Közép-Dunántúl,687.59,657.76,675.31,661.35,667.57,675.74,685.15,683.13 b,678.62,634.61,645.5,629.11
Annual,Per hundred thousand inhabitants,Nyugat-Dunántúl,712.55,715.65,721.19,721.28,724.54,720.12,719.25,714.40 b,707.9,713.76,711.24,696.45
Annual,Per hundred thousand inhabitants,Dél-Dunántúl,751.47,734.33,739.58,740.05,742.54,719.18,723.16,721.91 b,723.31,729.69,740.0,715.16
Annual,Per hundred thousand inhabitants,Észak-Magyarország,734.95,708.45,716.55,713.33,717.52,729.28,733.0,740.63 b,741.49,703.86,736.21,708.7
Annual,Per hundred thousand inhabitants,Észak-Alföld,675.81,633.15,636.96,626.47,629.81,642.45,649.41,652.89 b,645.21,628.05,641.93,626.07
Annual,Per hundred thousand inhabitants,Dél-Alföld,651.73,642.11,646.31,652.02,656.12,660.87,665.68,674.33 b,675.23,676.97,681.26,680.35
Annual,Per hundred thousand inhabitants,Northern and Western,:,:,:,:,: b,:,:,:,:,283.25,278.11,275.21
Annual,Per hundred thousand inhabitants,Southern,:,:,:,:,: b,:,:,:,:,255.88,257.81,257.22
Annual,Per hundred thousand inhabitants,Eastern and Midland,:,:,:,:,: b,:,:,:,:,313.45,314.66,318.37
Annual,Per hundred thousand inhabitants,Piemonte,382.67,371.31,366.82,356.09,356.13,357.15,348.16,349.48,346.77,357.13,350.22,351.52
Annual,Per hundred thousand inhabitants,Valle d’Aosta/Vallée d’Aoste,380.45,381.98,397.76,366.7,361.46,359.54,360.35,353.38,359.01,418.27,375.84,317.25
Annual,Per hundred thousand inhabitants,Liguria,336.98,365.4,342.72,341.02,349.81,334.85,335.72,338.9,351.56,336.74,331.93,332.8
Annual,Per hundred thousand inhabitants,Lombardia,390.19,378.63,365.61,361.26,358.5,355.76,352.95,346.74,350.53,363.66,328.52,329.45
Annual,Per hundred thousand inhabitants,Abruzzo,332.02,320.06,327.23,314.91,307.51,312.6,303.63,305.37,293.07,305.71,318.74,316.02
Annual,Per hundred thousand inhabitants,Molise,396.82,379.26,402.19,328.31,361.38,354.07,332.5,293.33,300.18,311.02,315.12,309.89
Annual,Per hundred thousand inhabitants,Campania,285.7,273.99,273.08,260.87,262.06,258.39,257.3,257.83,252.21,257.26,250.41,249.73
Annual,Per hundred thousand inhabitants,Puglia,329.87,306.39,296.52,278.13,284.55,282.37,283.23,282.59,283.3,278.46,289.1,287.95
Annual,Per hundred thousand inhabitants,Basilicata,321.37,317.74,302.62,297.66,299.05,299.63,295.56,282.67,288.35,292.79,319.8,323.52
Annual,Per hundred thousand inhabitants,Calabria,307.6,274.47,244.7,217.43,210.28,222.68,249.94,248.04,248.18,199.75,220.13,256.51
Annual,Per hundred thousand inhabitants,Sicilia,292.3,287.13,281.65,273.9,271.88,268.94,271.97,276.95,281.95,288.43,291.51,279.14
Annual,Per hundred thousand inhabitants,Sardegna,374.38,344.39,333.33,309.45,314.02,311.72,301.21,310.85,301.25,303.03,304.46,302.13
Annual,Per hundred thousand inhabitants,Provincia Autonoma di Bolzano/Bozen,395.02,392.77,386.41,379.41,369.25,380.04,368.44,388.63,349.97,338.16,341.16,326.78
Annual,Per hundred thousand inhabitants,Provincia Autonoma di Trento,409.41,405.62,365.29,356.17,356.63,347.32,365.32,347.54,347.06,358.22,368.01,360.9
Annual,Per hundred thousand inhabitants,Veneto,353.01,344.95,339.27,338.37,341.61,328.99,329.76,324.16,328.97,324.12,307.75,303.59
Annual,Per hundred thousand inhabitants,Friuli-Venezia Giulia,363.07,365.79,358.51,357.01,348.64,332.09,325.3,333.56,326.82,332.93,327.94,311.94
Annual,Per hundred thousand inhabitants,Emilia-Romagna,421.19,405.4,398.6,385.35,366.71,370.4,377.71,369.99,371.56,364.93,362.56,350.24
Annual,Per hundred thousand inhabitants,Toscana,322.43,322.55,299.89,287.91,294.22,290.4,282.13,285.6,285.45,282.61,288.82,281.99
Annual,Per hundred thousand inhabitants,Umbria,303.41,303.48,313.41,306.56,304.38,304.25,299.51,305.96,302.88,293.27,292.18,300.6
Annual,Per hundred thousand inhabitants,Marche,357.03,345.32,332.31,322.82,319.47,305.79,308.36,299.86,301.75,285.76,273.87,282.62
Annual,Per hundred thousand inhabitants,Lazio,374.66,373.58,345.84,336.45,330.76,334.65,349.36,334.33,338.37,352.91,356.09,337.41
Annual,Per hundred thousand inhabitants,Sostinės regionas,852.34,841.69,813.44,797.95,766.44,733.16,718.77,703.88,682.02,619.94,629.27,615.36
Annual,Per hundred thousand inhabitants,Vidurio ir vakarų Lietuvos regionas,703.7,708.68,700.45,699.21,669.78,644.17,630.71,618.88,615.13,593.31,595.49,548.32
Annual,Per hundred thousand inhabitants,Groningen,:,:,:,:,: b,:,:,:,:,:,: b,: b
Annual,Per hundred thousand inhabitants,Friesland (NL),:,:,:,:,: b,:,:,:,:,:,: b,: b
Annual,Per hundred thousand inhabitants,Drenthe,:,:,:,:,: b,:,:,:,:,:,: b,: b
Annual,Per hundred thousand inhabitants,Overijssel,:,:,:,:,: b,:,:,:,:,:,: b,: b
Annual,Per hundred thousand inhabitants,Gelderland,:,:,:,:,: b,:,:,:,:,:,: b,: b
Annual,Per hundred thousand inhabitants,Flevoland,:,:,:,:,: b,:,:,:,:,:,: b,: b
Annual,Per hundred thousand inhabitants,Noord-Holland,:,:,:,:,: b,:,:,:,:,:,: b,: b
Annual,Per hundred thousand inhabitants,Zeeland,:,:,:,:,: b,:,:,:,:,:,: b,: b
Annual,Per hundred thousand inhabitants,Noord-Brabant,:,:,:,:,: b,:,:,:,:,:,: b,: b
Annual,Per hundred thousand inhabitants,Limburg (NL),:,:,:,:,: b,:,:,:,:,:,: b,: b
Annual,Per hundred thousand inhabitants,Innlandet,470.93,455.51,446.28,456.79,509.24 b,499.55,495.79,492.9,457.22,449.93,431.08,427.99
Annual,Per hundred thousand inhabitants,Trøndelag,448.49,432.68,409.38,393.67,379.54 b,374.76,366.13,362.52,362.39,359.3,349.11,332.14
Annual,Per hundred thousand inhabitants,Nord-Norge,489.24,487.24,462.32,456.81,448.63 b,438.77,438.26,429.02,429.46,422.1,428.64,417.62
Annual,Per hundred thousand inhabitants,Oslo og Viken,:,:,:,:,:,:,:,:,:,334.82,344.17,339.67
Annual,Per hundred thousand inhabitants,Agder og Sør-Østlandet,:,:,:,:,:,:,:,:,:,272.06,269.72,267.5
Annual,Per hundred thousand inhabitants,Vestlandet,:,:,:,:,:,:,:,:,:,313.55,312.45,310.66
Annual,Per hundred thousand inhabitants,Małopolskie,656.52,657.35 b,657.02,662.19,653.92,653.45,658.33,658.71,623.25 b,617.52,627.31,623.89
Annual,Per hundred thousand inhabitants,Śląskie,677.19,681.19 b,683.33,676.16,667.18,671.79,663.29,656.05,629.62 b,625.7,626.81,615.7
Annual,Per hundred thousand inhabitants,Wielkopolskie,516.85,519.48 b,475.7,504.65,508.79,498.55,502.06,487.41,427.37 b,426.34,431.35,444.0
Annual,Per hundred thousand inhabitants,Zachodniopomorskie,1258.83,1198.80 b,1199.66,1166.67,1218.91,1201.81,1196.15,1203.38,1182.45 b,1178.61,1235.98,1231.63
Annual,Per hundred thousand inhabitants,Lubuskie,538.71,568.93 b,561.72,560.02,520.62,516.8,521.35,509.61,477.67 b,509.23,509.21,495.53
Annual,Per hundred thousand inhabitants,Dolnośląskie,788.85,792.94 b,800.21,790.36,790.8,791.23,776.47,774.78,734.19 b,740.14,751.44,743.59
Annual,Per hundred thousand inhabitants,Opolskie,579.76,599.78 b,594.79,590.05,566.44,585.62,565.51,547.91,491.24 b,528.79,574.16,526.9
Annual,Per hundred thousand inhabitants,Kujawsko-pomorskie,807.08,817.74 b,845.72,854.42,857.44,879.06,895.27,894.93,864.16 b,881.92,919.6,923.92
Annual,Per hundred thousand inhabitants,Warmińsko-mazurskie,561.39,560.94 b,556.84,554.69,554.76,562.62,573.74,553.32,556.59 b,580.11,606.37,594.67
Annual,Per hundred thousand inhabitants,Pomorskie,520.83,532.03 b,535.68,567.55,574.86,569.47,574.89,551.39,520.12 b,530.68,507.36,499.99
Annual,Per hundred thousand inhabitants,Łódzkie,:,:,574.9,571.53,574.9,569.02,564.28,548.13,527.34 b,534.7,550.92,535.46
Annual,Per hundred thousand inhabitants,Świętokrzyskie,:,:,782.5,805.84,830.41,836.73,833.76,802.28,762.95 b,785.51,823.09,819.31
Annual,Per hundred thousand inhabitants,Lubelskie,:,:,654.79,650.92,652.23,652.18,657.2,658.33,595.19 b,650.4,660.52,651.43
Annual,Per hundred thousand inhabitants,Podkarpackie,:,:,708.6,708.53,720.1,723.33,714.72,704.02,675.69 b,682.08,714.05,694.03
Annual,Per hundred thousand inhabitants,Podlaskie,:,:,615.82,620.93,626.28,619.29,631.02,628.8,558.95 b,598.42,641.09,620.46
Annual,Per hundred thousand inhabitants,Warszawski stołeczny,:,:,:,:,:,:,:,610.61,580.43 b,570.38,583.23,549.68
Annual,Per hundred thousand inhabitants,Mazowiecki regionalny,:,:,:,:,:,:,:,450.92,410.09 b,412.72,432.62,417.6
Annual,Per hundred thousand inhabitants,Norte,294.09,296.54,298.07,299.95,298.0,308.47,313.63,320.75,334.36,341.77,340.3,344.49 p
Annual,Per hundred thousand inhabitants,Algarve,222.86,249.51,263.89,255.03,249.94,250.17,256.05,283.9,273.58,265.64,270.23,245.92 p
Annual,Per hundred thousand inhabitants,Região Autónoma dos Açores,608.56,613.25,609.71,604.3,612.05,619.08,605.14,608.17,611.15,620.62,672.25,651.93 p
Annual,Per hundred thousand inhabitants,Região Autónoma da Madeira,679.07,705.44,712.05,700.77,721.79,709.17,707.32,726.32,767.81,756.82,856.46,831.81 p
