Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Greece,16800.0,17490.0,18240.0,19250.0,20240.0,20420.0,21670.0,22370.0,22320.0,21350.0,20100.0,18150.0,16720.0,16460.0,16700.0,16780.0,16840.0,17120.0,17510.0,17930.0,16320.0,17820.0,18960 p,19460 p,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Spain,21640.0,22380.0,22630.0,22870.0,23210.0,23600.0,24160.0,24530.0,24320.0,23210.0,23130.0,22900.0,22240.0,22000.0,22400.0,23340.0,24000.0,24650.0,25130.0,25420.0,22510.0,24020.0,25270 p,25620 p,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),22580.0,23020.0,23220.0,23340.0,23850.0,24220.0,25000.0,25690.0,25760.0,24610.0,25100.0,25540.0,25310.0,25280.0,25660.0,26200.0,26660.0,27360.0,27870.0,28340.0,26790 b,28490.0,29300.0,29280.0,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Finland,30500.0,31240.0,31690.0,32250.0,33440.0,34250.0,35490.0,37220.0,37340.0,34160.0,35080.0,35750.0,35040.0,34540.0,34220.0,34270.0,35060.0,36130.0,36510.0,36970.0,35990.0,36880.0,37060.0,36470.0,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,France,28770.0,29110.0,29210.0,29290.0,29910.0,30250.0,30870.0,31460.0,31410.0,30370.0,30830.0,31430.0,31340.0,31430.0,31580.0,31780.0,31930.0,32470.0,32850.0,33390.0,30800.0,32800.0,33540 p,33750 p,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Croatia,7950.0,8510 b,9000.0,9500.0,9890.0,10310.0,10830.0,11370.0,11600.0,10820.0,10700.0,10730.0,10520.0,10540.0,10530.0,10850.0,11320.0,11810.0,12270.0,12980 b,12010.0,13620.0,14630.0,15020 p,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Hungary,7920.0,8260.0,8680.0,9040.0,9510.0,9940.0,10350.0,10400.0,10520.0,9830.0,9960.0,10180.0,10100 b,10350.0,10840.0,11280.0,11600.0,12110.0,12820.0,13490.0,12930.0,13910.0,14540.0,14430 p,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Ireland,33300.0,34520.0,35930.0,36400.0,38200.0,39500.0,40400.0,41290.0,38590.0,36280.0,36720.0,37170.0,36870.0,37500.0,40710.0,50270.0,50280.0,54540.0,57820.0,59800.0,63220.0,72670.0,77300.0,71700.0,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Iceland,28570.0,29320.0,29230.0,29650.0,31680.0,33100.0,34370.0,36340.0,36460.0,33550.0,32990.0,33840.0,33980.0,35160.0,35350.0,36570.0,38310.0,38970.0,39870.0,39920.0,36690.0,38040.0,40510.0,41490.0,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Italy,27620.0,28160.0,28180.0,28050.0,28250.0,28300.0,28690.0,28940.0,28420.0,26760.0,27050.0,27140.0,26220.0,25690.0,25690.0,25960.0,26330.0,26800.0,27080.0,27260.0,24960.0,27330.0,28670.0,28880.0,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Lithuania,5240.0,5620.0,6050.0,6740.0,7260.0,7950.0,8680.0,9760.0,10110.0,8710.0,8930.0,9710.0,10270.0,10790.0,11290.0,11710.0,12160.0,12880.0,13630.0,14300.0,14310.0,15240.0,15500.0,15330.0,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Luxembourg,72530.0,73930.0,75500.0,76510.0,78660.0,79370.0,82860.0,88120.0,86330.0,82020.0,83550.0,82490.0,81940.0,82400.0,82590.0,82820.0,84750.0,84020.0,83390.0,84070.0,82030.0,86540.0,85850.0,83320.0,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Latvia,5050.0,5450.0,5940.0,6500.0,7150.0,8060.0,9180.0,10220.0,9980.0,8520.0,8380.0,8790.0,9550.0,9850.0,10150.0,10630.0,11000.0,11480.0,12070.0,12230.0,11890.0,12820.0,13040.0,13300.0,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Montenegro,:,:,:,:,:,:,4580.0,4890.0,5230.0,4920.0,5050.0,5200.0,5060.0,5230.0,5320.0,5500.0,5660.0,5920.0,6230.0,6480.0,5490.0,6230.0,6650.0,6900 p,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,North Macedonia,2620 e,2530 e,2580 e,2640 e,2770 e,2920 e,3080 e,3300 e,3500 e,3510 e,3650 e,3750 e,3750 e,3880 e,4030 e,4190 e,4330 e,4390 e,4540 e,4750 e,4580 e,4830 e,4980 e,5100 e,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Malta,13840.0,13490.0,13760.0,14180.0,14140.0,14450.0,14740.0,15430.0,16000.0,15660.0,16550.0,16640.0,17190.0,18030.0,19020.0,20360.0,20710.0,22760.0,23540.0,23520.0,22260.0,25070.0,25470.0,26110.0,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Netherlands,35240.0,35790.0,35650.0,35510.0,36100.0,36750.0,37990.0,39380.0,40060.0,38390.0,38700.0,39200.0,38680.0,38550.0,39030.0,39680.0,40430.0,41310.0,42000.0,42680.0,40800.0,43140.0,44870 p,44460 p,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Norway,62040.0,63000.0,63530.0,63750.0,65920.0,67240.0,68330.0,69600.0,69070.0,66880.0,66580.0,66440.0,67350.0,67220.0,67830.0,68390.0,68580.0,69720.0,69840.0,70150.0,68850.0,71160.0,72640.0,72150.0,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Poland,6500.0,6580.0,6710.0,6950.0,7310.0,7550.0,8020.0,8570.0,8940.0,9090 b,9490 b,9980.0,10130.0,10210.0,10620.0,11090.0,11440.0,12020.0,12780.0,13370.0,13370 b,14370.0,14800 b,14880.0,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Portugal,16250.0,16450.0,16490.0,16280.0,16530.0,16630.0,16860.0,17250.0,17280.0,16730.0,17010.0,16720.0,16110.0,16030.0,16240.0,16560.0,16930.0,17520.0,18040.0,18500.0,16940.0,17840.0,18970.0,19250 e,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Romania,3780.0,3980.0,4350.0,4480.0,4970 b,5230.0,5690.0,6190.0,6880.0,6560.0,6340.0,6650.0,6810.0,6850.0,7160.0,7420.0,7680.0,8360.0,8920.0,9310.0,9020.0,9590.0,10020.0,10250 p,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Serbia,2800.0,3000.0,3200.0,3350.0,3580.0,3810.0,3970.0,4300.0,4540.0,4410.0,4500.0,4540.0,4540.0,4590.0,4520.0,4610.0,4770.0,4910.0,5160.0,5440.0,5420.0,5910.0,6220 p,6500 p,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Sweden,34240.0,34600.0,35270.0,35810.0,37160.0,38060.0,39590.0,40590.0,39900.0,37880.0,39710.0,40660.0,40200.0,40310.0,40820.0,42170.0,42660.0,42820.0,43130.0,43760.0,42600.0,44860.0,45030.0,44620.0,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Slovenia,13890.0,14270.0,14720.0,15180.0,15860.0,16440.0,17350.0,18490.0,19080 b,17460.0,17600.0,17680.0,17130.0,16960.0,17410.0,17820.0,18350.0,19280.0,20070.0,20600.0,19630.0,21230.0,21790.0,22130.0,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Slovakia,7840.0,8100 b,8460.0,8870.0,9340.0,9940.0,10820.0,11980.0,12600.0,11880.0,12660.0,13060 b,13240.0,13320.0,13670.0,14360.0,14620.0,15020.0,15610.0,15940.0,15510.0,16460 b,16480.0,16710.0,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,Türkiye,6130.0,5700.0,5990.0,6260.0,6790.0,7310.0,7720.0,8010.0,7980.0,7490.0,8000.0,8760.0,9070.0,9710.0,10050.0,10520.0,10730.0,11380.0,11570.0,11500.0,11600.0,12810.0,13380.0,14010.0,:
Annual,"Chain linked volumes (2010), euro per capita",Gross domestic product at market prices,United Kingdom,27130.0,27770.0,28250.0,29060.0,29560.0,30210.0,30810.0,31280.0,30940.0,29460.0,29830.0,29960.0,30190.0,30660.0,31290.0,31780.0,32060.0,32430.0,32640.0,32910.0,:,:,:,:,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Albania,7.7,8.9,4.9,5.9,6.0,6.1,6.6,6.8,8.3 d,4.1 d,4.2,2.8,1.6,1.2 d,2.0 d,2.5,3.5,3.9,4.3,2.5,-2.8,10.0,6.1,:,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Austria,2.9,0.9,1.0,0.7,1.9,1.6,2.7,3.4,1.1,-3.8,1.6,2.6,0.2,-0.8,0.0,0.3,0.8,1.6,2.0,1.3,-6.7,4.4,4.1,-1.8,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Belgium,3.5,0.8,1.3,0.6,3.1,1.8,1.9,2.9,-0.3,-2.7 b,1.8,0.6,-0.4,-0.2,1.3,0.9,0.7,1.1,1.4,1.9,-5.2,5.8,3.4,0.4 p,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Bulgaria,5.1,7.2,6.5,5.8,7.1,7.6,7.4,7.2,6.6,-2.9,2.2,4.7,1.9,0.9,2.2,4.7,4.4,4.1,4.0,5.3,-2.2,8.5,4.7,2.2,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Switzerland,3.4,1.1,-0.8,-0.8,2.0,2.1,3.4,3.0,1.6,-3.4,2.5,0.9,0.1,0.6,1.1,0.4,1.0,0.4,2.1,0.4,-2.9,4.8,2.2 p,-0.8 p,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Cyprus,4.9,2.8,2.5,1.4,3.6,3.4,3.0,2.9,1.1,-4.6,-0.4,-2.1,-4.9,-6.4,-0.7,4.3,5.8,4.8,5.0,4.4,-4.3,10.4,5.9,1.0 p,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Czechia,4.1,3.4,1.7,3.3,4.7,6.1,6.3,4.9,1.6,-5.4,2.5,2.0,-0.9,0.0,2.2,4.9,2.5,5.1,2.7,3.4,-4.9,4.0,0.4,-1.1,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Germany,2.8,1.6,-0.3,-0.5,1.3,1.0,4.1,3.1,1.2,-5.2,4.4,3.8,0.3,0.1,1.7,0.8,1.5,2.3,0.8,0.8,-4.2,3.6 p,0.6 p,-1.1 p,-0.4 p
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Denmark,3.4,0.6,0.1,0.2,2.5,2.1,3.5,0.5,-1.0,-5.5,1.1,0.9,-0.4,1.0,0.7,1.4,2.2,2.4,1.4,1.3,-2.0,6.9,0.6,1.8,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area - 19 countries  (2015-2022),3.5,1.8,0.4,0.2,1.8,1.2,2.8,2.4,-0.1,-4.7,1.9,1.5,-1.2,-0.3,1.3,1.8,1.5,2.4,1.5,1.3,-6.2,6.2,3.0,-0.3,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Euro area – 20 countries (from 2023),3.6,1.9,0.4,0.2,1.8,1.2,2.9,2.5,-0.1,-4.8,1.8,1.5,-1.2,-0.3,1.3,1.8,1.5,2.4,1.5,1.4,-6.2,6.3,3.0,-0.2,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Estonia,8.4,6.5,7.6,8.2,7.5,10.1,10.4,8.2,-4.8,-14.5,2.6,7.9,4.0,2.1,3.7,2.0,2.9,5.7,3.4,3.3,-3.2,7.1,-0.1,-5.4,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Greece,3.7,4.1,4.3,5.5,5.1,0.9,6.1,3.2,-0.2,-4.4,-5.8,-9.7,-7.8,-1.6,1.5,0.4,0.4,1.7,2.3,2.4,-9.0,9.2,6.4 p,2.6 p,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Spain,4.7,3.4,1.1,1.1,1.5,1.6,2.4,1.5,-0.9,-4.6,-0.3,-1.0,-2.9,-1.1,1.8,4.2,2.8,2.7,1.9,1.2,-11.4,6.7,5.2 p,1.4 p,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,European Union - 27 countries (from 2020),3.7,2.0,0.9,0.5,2.2,1.6,3.2,2.8,0.3,-4.5,2.0,1.8,-0.9,-0.1,1.5,2.1,1.7,2.6,1.9,1.7,-5.5 b,6.4,2.8,-0.1,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Finland,5.5,2.4,1.4,1.8,3.7,2.4,3.6,4.9,0.3,-8.5,2.7,1.9,-2.0,-1.4,-0.9,0.1,2.3,3.1,1.0,1.3,-2.7,2.5,0.5,-1.6,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,France,3.4,1.2,0.3,0.3,2.1,1.1,2.0,1.9,-0.2,-3.3,1.5,2.0,-0.3,0.3,0.5,0.6,0.5,1.7,1.2,1.6,-7.8,6.5,2.3 p,0.6 p,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Croatia,4.0,7.1 b,5.7,5.6,4.1,4.2,5.0,5.1,2.0,-6.7,-1.1,0.2,-1.9,0.2,-0.1,3.0,4.3,4.3,3.9,5.8 b,-7.5,13.4,7.4,2.7 p,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Hungary,4.7,4.3,5.0,4.2,5.2,4.5,4.1,0.5,1.2,-6.6,1.3,2.2,-0.8 b,2.5,4.8,4.0,2.8,4.5,5.8,5.2,-4.1,7.6,4.5,-0.8 p,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Ireland,8.0,3.7,4.1,1.3,4.9,3.4,2.3,2.2,-6.5,-6.0,1.2,1.2,-0.8,1.7,8.6,23.5,0.0,8.5,6.0,3.4,5.7,14.9,6.4,-7.2,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Iceland,3.6,2.6,-0.3,1.4,6.8,4.5,3.8,5.7,0.3,-8.0,-1.7,2.6,0.4,3.5,0.5,3.4,4.8,1.7,2.3,0.1,-8.1,3.7,6.5,2.4,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Italy,3.8,1.9,0.1,-0.5,0.7,0.2,1.4,0.8,-1.8,-5.9,1.1,0.3,-3.4,-2.0,0.0,1.0,1.4,1.8,1.0,0.7,-8.4,9.5,4.9,0.7,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Lithuania,4.1,7.4,7.6,11.5,7.7,9.5,9.1,12.4,3.7,-13.9,2.6,8.8,5.7,5.0,4.6,3.8,3.9,5.9,5.8,5.0,0.1,6.5,1.7,-1.1,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Luxembourg,5.6,1.9,2.1,1.3,2.8,0.9,4.4,6.4,-2.0,-5.0,1.9,-1.3,-0.7,0.6,0.2,0.3,2.3,-0.9,-0.7,0.8,-2.4,5.5,-0.8,-2.9,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Latvia,6.8,7.8,8.9,9.5,9.9,12.8,13.8,11.3,-2.4,-14.6,-1.6,5.0,8.6,3.2,3.0,4.7,3.5,4.4,5.1,1.4,-2.8,7.9,1.7,2.0,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Montenegro,:,:,:,:,:,:,:,6.7,7.0,-6.0,2.5,3.1,-2.8,3.4,1.7,3.3,2.9,4.7,5.1,4.1,-15.2,13.4,6.8,3.7 p,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,North Macedonia,:,-3.5 e,2.2 e,2.1 e,5.0 e,5.3 e,5.7 e,7.1 e,6.1 e,0.3 e,4.0 e,2.8 e,-0.1 e,3.3 e,3.9 e,4.1 e,3.2 e,1.5 e,3.4 e,4.6 e,-3.7 e,5.6 e,3.1 e,2.3 e,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Malta,:,-2.5,2.0,3.0,-0.3,2.2,2.0,4.7,3.7,-2.1,5.7,0.6,3.3,4.9,5.5,7.0,1.7,9.9,3.4,-0.1,-5.4,12.6,1.6,2.5,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Netherlands,3.5,1.6,-0.4,-0.4,1.7,1.8,3.4,3.7,1.7,-4.2,0.8,1.3,-1.3,-0.3,1.2,1.7,1.9,2.2,1.7,1.6,-4.4,5.7,4.0 p,-0.9 p,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Norway,2.7,1.5,0.8,0.3,3.4,2.0,1.6,1.9,-0.8,-3.2,-0.4,-0.2,1.4,-0.2,0.9,0.8,0.3,1.7,0.2,0.4,-1.8,3.4,2.1,-0.7,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Poland,4.7,1.2,2.0,3.6,5.1,3.3,6.3,6.8,4.4,1.6 b,4.4 b,5.2,1.5,0.8,4.0,4.5,3.1,5.1,6.3,4.6,0.0 b,7.5,3.0 b,0.5,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Portugal,3.1,1.2,0.2,-1.3,1.5,0.6,1.4,2.3,0.2,-3.2,1.7,-1.7,-3.7,-0.4,1.3,2.0,2.3,3.5,3.0,2.5,-8.5,5.3,6.4,1.5 e,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Romania,2.6,5.3,9.3,2.8,11.1 b,5.3,8.7,8.8,11.1,-4.7,-3.3,5.0,2.3,0.6,4.5,3.6,3.5,8.8,6.7,4.4,-3.2,6.4,4.4,2.3 p,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Serbia,6.4,7.0,6.6,4.8,6.9,6.2,4.3,8.3,5.6,-2.8,2.0,0.8,0.0,0.9,-1.3,1.8,3.5,2.9,5.2,5.3,-0.3,9.0,5.2 p,4.5 p,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Sweden,4.5,1.1,1.9,1.5,3.8,2.4,4.0,2.5,-1.7,-5.1,4.8,2.4,-1.1,0.3,1.3,3.3,1.1,0.4,0.7,1.5,-2.7,5.3,0.4,-0.9,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Slovenia,3.2,2.7,3.1,3.1,4.5,3.7,5.5,6.6,3.2 b,-8.5,0.8,0.5,-3.1,-1.0,2.7,2.3,3.0,5.1,4.1,2.7,-4.7,8.1,2.6,1.6,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Slovakia,0.7,3.3 b,4.4,4.8,5.3,6.4,8.8,10.7,5.2,-5.7,6.6,3.2 b,1.4,0.6,2.6,5.1,1.8,2.7,3.9,2.1,-2.7,6.1 b,0.1,1.4,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,Türkiye,5.4,-7.0,5.1,4.5,8.5,7.7,5.6,3.8,-0.5,-6.1,6.8,9.6,3.5,7.1,3.5,4.7,1.9,6.1,1.6,-0.6,0.9,10.4,4.5,4.7,:
Annual,"Chain linked volumes, percentage change on previous period, per capita",Gross domestic product at market prices,United Kingdom,3.2,2.3,1.7,2.9,1.8,2.2,2.0,1.5,-1.1,-4.8,1.3,0.4,0.8,1.5,2.1,1.6,0.9,1.1,0.6,0.8,:,:,:,:,:
