Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Million units of national currency,Lithuania,0.0,0.0,-2112.9,-2891.8,-4302.6,-4652.4,-4871.3,-4943.2,-5486.7,-6574.1,-9366.7,-12191.7,-16383.1,-17214.3,-16522.9,-16864.8,-16791.9,-18190.7,-17800.0,-17168.4,-16443.5,-16728.7,-15877.3,-13812.3,-11568.8,-9164.3,-5635.1,-8088.7,-3421.8
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Million units of national currency,Luxembourg,:,:,:,:,:,:,:,16137.0,19208.0,4998.0,5904.0,7212.0,-6752.0,6220.0,-10693.0,-8200.0,12642.0,29343.0,30191.0,38389.0,38259.0,35230.0,41121.0,29294.0,32485.0,23795.0,38807.0,35485.0,26253.0
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Million units of national currency,Latvia,:,:,:,:,:,-2028.0,-2759.0,-3355.0,-3973.0,-5521.0,-7637.0,-11073.0,-15654.0,-18083.0,-15522.0,-15052.0,-15345.0,-15109.0,-15464.0,-15015.0,-14643.0,-13662.0,-13796.0,-13242.0,-12248.0,-10238.0,-9001.0,-10176.0,-10156.0
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Million units of national currency,Malta,:,:,:,:,:,:,:,:,:,1835.9,1846.2,1497.0,1234.6,256.7,774.8,800.2,428.4,1404.6,2060.3,3659.9,3607.4,5036.9,8920.8,10330.5,14769.7,16443.9,17464.4,18221.3,19188.0
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Million units of national currency,Netherlands,:,:,:,:,:,:,:,:,-19768.0,-1098.0,-27400.0,-11292.0,-92075.0,-96399.0,-157580.0,-123355.0,-75943.0,20662.0,-12648.0,167177.0,194954.0,282340.0,294722.0,397725.0,565118.0,717499.0,631956.0,530933.0,564837.0
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Million units of national currency,Poland,:,:,:,:,:,:,:,:,:,-381178.0,-413725.0,-480786.0,-584533.0,-714757.0,-786779.0,-924101.0,-960434.0,-1048769.0,-1130562.0,-1179878.0,-1101380.0,-1119609.0,-1211328.0,-1180405.0,-1138588.0,-1052665.0,-1079490.0,-1073961.0,-1107800.0
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Million units of national currency,Portugal,:,-10898.0,-17263.0,-28613.0,-42736.0,-55157.0,-68581.0,-79762.0,-88369.0,-100207.0,-112024.0,-135790.0,-158113.0,-175153.0,-194252.0,-192627.0,-183431.0,-201521.0,-206877.0,-215394.0,-214771.0,-206833.0,-216394.0,-218106.0,-213425.0,-207209.0,-201325.0,-202722.0,-193379.0
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Million units of national currency,Romania,:,:,:,:,:,:,:,:,:,:,-85463.0,-125055.0,-196051.0,-275337.0,-316329.0,-338476.0,-369585.0,-401364.0,-406494.0,-385315.0,-391279.0,-390484.0,-424859.0,-435305.0,-472862.0,-518196.0,-560957.0,-590356.0,-663971.0
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Million units of national currency,Sweden,:,:,:,-745132.0,-731938.0,-790553.0,-575255.0,-536705.0,-465914.0,-607085.0,-504742.0,-304253.0,39226.0,-268691.0,-237940.0,-195903.0,-310017.0,-580404.0,-606697.0,-136281.0,-212939.0,-69809.0,-34873.0,394385.0,697730.0,373545.0,1136405.0,2033310.0,2391660.0
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Million units of national currency,Slovenia,330.9,-448.4,-392.5,-872.8,-2005.3,-2581.2,-485.0,27.0,-1481.0,-2130.0,-3160.0,-5289.0,-8950.0,-14935.0,-14706.7,-15659.1,-14728.4,-15952.7,-14341.7,-14442.5,-12108.0,-11645.4,-10415.7,-8700.1,-7911.8,-7400.9,-4017.4,-892.1,1484.1
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Million units of national currency,Slovakia,:,:,:,:,:,:,:,:,:,-17934.0,-23940.2,-29525.1,-31717.9,-38346.1,-42555.1,-41863.4,-45512.3,-44764.8,-45736.0,-48155.0,-51031.2,-54094.4,-57670.6,-62381.7,-61993.0,-60458.2,-60634.3,-69617.1,-67518.4
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Percentage of gross domestic product (GDP),Austria,:,:,:,:,-16.8,-16.3,-21.0,-20.7,-12.8,-13.1,-15.6,-13.0,-9.8,-10.1,-5.1,-5.2,-1.9,-3.2,0.7,2.3,2.8,2.9,3.7,5.4,13.3,11.5,14.4,16.1,16.6
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Percentage of gross domestic product (GDP),Belgium,:,:,:,:,:,:,:,:,:,:,38.6,34.5,33.7,42.9,58.0,56.2,51.0,40.6,43.0,44.6,45.4,54.7,56.2,34.4,47.2,51.9,67.7,57.0,51.5
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Percentage of gross domestic product (GDP),Bulgaria,:,:,:,:,-37.7,-32.7,-26.5,-24.7,-25.7,-29.1,-42.7,-56.0,-77.0,-93.8,-97.0,-91.8,-82.4,-77.3,-73.2,-72.0,-61.5,-47.5,-43.6,-37.6,-30.8,-23.4,-15.6,-10.2,-6.8
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Percentage of gross domestic product (GDP),Cyprus,:,:,:,:,:,:,:,:,:,-82.8,-70.6,-49.5,-67.3,-93.4,-113.6,-120.1,-141.0,-143.1,-162.5,-163.9,-152.8,-133.4,-136.6,-124.9,-113.2,-123.8,-105.7,-95.1,-92.7
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Percentage of gross domestic product (GDP),Czechia,3.7,-3.7,-5.4,-5.4,-4.9,-8.0,-9.4,-14.7,-18.6,-23.8,-22.9,-28.0,-36.3,-38.0,-43.7,-45.2,-44.5,-45.3,-40.7,-36.0,-32.7,-26.9,-24.7,-24.2,-19.5,-16.0,-14.9,-20.2,-13.4
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Percentage of gross domestic product (GDP),Germany,:,:,:,:,3.1,1.6,6.5,0.0,0.7,4.4,13.1,19.4,18.5,17.9,24.6,25.3,22.8,22.0,24.4,28.7,34.1,38.8,44.0,52.5,58.5,64.2,69.8,69.7,70.8
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Percentage of gross domestic product (GDP),Denmark,:,:,:,:,:,:,:,:,:,:,3.8,-0.3,-5.8,-5.1,0.8,12.8,27.7,36.1,37.1,43.4,27.9,46.4,49.5,58.4,69.9,60.0,65.7,51.1,51.3
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Percentage of gross domestic product (GDP),Estonia,:,-13.3,-34.4,-36.4,-51.2,-48.1,-48.2,-53.3,-65.6,-85.7,-84.0,-73.0,-70.6,-75.0,-78.7,-70.0,-54.2,-50.6,-49.5,-46.3,-39.9,-39.0,-32.7,-29.4,-22.1,-19.9,-15.1,-21.4,-21.1
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Percentage of gross domestic product (GDP),Greece,:,:,:,:,:,:,:,:,-61.2,-68.6,-77.4,-84.0,-95.1,-76.8,-88.7,-100.0,-90.4,-119.2,-132.3,-133.9,-136.9,-139.2,-143.0,-147.8,-152.6,-171.6,-170.1,-143.4,-139.3
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Percentage of gross domestic product (GDP),Spain,-20.5,-23.1,-27.6,-36.1,-34.8,-34.9,-38.5,-45.7,-50.6,-59.5,-63.7,-73.0,-85.0,-85.1,-97.2,-90.5,-93.3,-88.5,-92.4,-95.2,-87.7,-84.3,-84.4,-78.0,-72.0,-83.7,-69.4,-57.7,-51.7
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Percentage of gross domestic product (GDP),Finland,:,:,:,:,-181.2,-155.8,-91.9,-48.5,-62.5,-9.3,-14.0,-14.7,-28.2,-4.9,2.6,15.5,13.9,10.7,3.0,-3.3,4.7,5.4,1.2,-5.0,-0.8,-3.5,2.3,0.1,12.1
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Percentage of gross domestic product (GDP),France,:,:,:,:,0.9,2.2,8.1,6.8,-3.1,-3.5,-2.0,-4.8,-8.9,-13.8,-14.8,-9.3,-8.7,-12.8,-19.4,-18.7,-18.7,-19.0,-25.6,-23.3,-28.2,-32.3,-33.5,-24.8,-28.1
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Percentage of gross domestic product (GDP),Croatia,:,:,:,:,-20.5,-26.9,-20.2,-29.0,-38.6,-48.8,-58.8,-75.4,-91.0,-74.7,-88.1,-93.6,-93.3,-94.2,-91.5,-91.8,-81.0,-74.6,-67.1,-59.6,-51.0,-50.8,-39.5,-33.9,-26.0
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Percentage of gross domestic product (GDP),Hungary,-59.3,-56.6,-63.1,-63.6,-74.0,-71.2,-65.1,-63.9,-75.4,-85.6,-94.7,-97.9,-90.5,-100.8,-114.2,-106.4,-103.8,-89.6,-77.9,-75.2,-62.9,-53.7,-50.7,-45.9,-42.9,-50.6,-49.7,-44.6,-36.8
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Percentage of gross domestic product (GDP),Ireland,:,:,:,:,:,:,:,-20.9,-23.5,-22.2,-46.2,-25.8,-31.4,-95.6,-116.1,-113.7,-137.3,-136.4,-158.6,-171.9,-197.4,-174.0,-169.6,-182.3,-188.8,-158.9,-120.9,-110.3,-101.4
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Percentage of gross domestic product (GDP),Italy,:,:,:,-9.0,-4.6,-6.4,-4.9,-11.0,-11.9,-15.0,-15.3,-19.9,-21.0,-21.6,-22.2,-20.0,-18.1,-22.9,-23.4,-20.9,-19.4,-12.1,-8.9,-6.4,-3.1,-0.2,6.3,4.2,7.4
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Percentage of gross domestic product (GDP),Lithuania,0.0,0.0,-23.6,-28.7,-41.6,-37.2,-35.6,-32.6,-32.9,-35.9,-44.6,-50.8,-56.4,-52.7,-61.3,-61.0,-54.1,-54.7,-51.0,-47.2,-43.9,-43.1,-37.6,-30.1,-23.5,-18.2,-9.9,-12.0,-4.6
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Percentage of gross domestic product (GDP),Luxembourg,:,:,:,:,:,:,:,64.5,73.2,17.7,19.5,21.1,-17.9,15.5,-27.4,-19.3,28.5,63.1,61.5,74.1,70.7,62.7,70.7,48.7,52.0,36.9,53.6,45.8,33.1
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Percentage of gross domestic product (GDP),Latvia,:,:,:,:,:,-24.1,-30.0,-34.1,-39.6,-49.2,-57.7,-67.3,-72.5,-77.4,-84.3,-85.7,-80.7,-71.0,-70.3,-65.9,-61.7,-55.8,-53.0,-47.0,-41.4,-35.0,-27.9,-28.2,-26.0
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Percentage of gross domestic product (GDP),Malta,:,:,:,:,:,:,:,:,:,37.3,36.0,27.8,21.4,4.1,12.3,11.7,6.1,18.8,25.3,40.9,35.3,46.4,71.2,75.5,101.2,114.4,104.8,99.8,93.4
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Percentage of gross domestic product (GDP),Netherlands,:,:,:,:,:,:,:,:,-3.8,-0.2,-5.0,-1.9,-14.8,-14.8,-25.0,-19.2,-11.6,3.1,-1.9,24.6,27.9,39.2,39.3,50.5,68.1,87.9,70.9,53.4,52.9
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Percentage of gross domestic product (GDP),Poland,:,:,:,:,:,:,:,:,:,-40.7,-41.7,-44.8,-49.1,-55.4,-57.2,-64.1,-61.4,-64.6,-69.0,-69.0,-60.9,-60.0,-60.7,-55.0,-49.2,-44.5,-40.6,-34.6,-32.6
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Percentage of gross domestic product (GDP),Portugal,:,-11.3,-16.7,-25.9,-35.7,-43.0,-50.5,-56.0,-60.5,-65.8,-70.7,-81.7,-90.1,-97.8,-110.7,-107.1,-104.0,-119.6,-121.2,-124.4,-119.7,-111.0,-110.7,-106.4,-99.5,-103.1,-93.0,-83.1,-72.3
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Percentage of gross domestic product (GDP),Romania,:,:,:,:,:,:,:,:,:,:,-29.8,-36.5,-46.1,-51.0,-59.6,-62.6,-62.9,-64.6,-64.4,-57.6,-54.9,-51.9,-49.9,-45.4,-44.3,-48.4,-47.0,-42.5,-41.4
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Percentage of gross domestic product (GDP),Sweden,-32.9,-36.7,-38.0,-34.6,-32.3,-32.8,-23.0,-20.6,-17.2,-21.5,-17.2,-9.8,1.2,-7.9,-7.2,-5.5,-8.4,-15.6,-15.9,-3.4,-5.0,-1.6,-0.8,8.2,13.9,7.4,20.8,34.7,38.5
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Percentage of gross domestic product (GDP),Slovenia,2.0,-2.7,-2.1,-4.4,-9.5,-11.9,-2.1,0.1,-5.7,-7.7,-10.9,-16.9,-25.6,-39.6,-41.0,-43.4,-40.0,-44.4,-39.8,-38.7,-31.5,-29.1,-24.4,-19.1,-16.4,-15.8,-7.7,-1.6,2.3
Annual,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Financial account,Total economy,Total economy,Net positions at the end of period,Rest of the world,Percentage of gross domestic product (GDP),Slovakia,:,:,:,:,:,:,:,:,:,-51.8,-61.0,-64.8,-56.3,-58.0,-66.4,-60.9,-63.5,-60.7,-61.3,-62.9,-63.5,-66.3,-67.9,-69.1,-65.6,-64.1,-59.5,-63.2,-54.9
