Time frequency,Unit of measure,Classification of health care financing schemes - SHA 2011,Geopolitical entity (reporting)\Time,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes and compulsory contributory health care financing schemes,Malta,1337.21,1426.45,1540.09,1618.52,1669.99,1848.26,2019.01 p,2284.39 p,2296.47
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes and compulsory contributory health care financing schemes,Netherlands,2927.37,2936.71,2928.94,3022.27,3139.44,3255.76,3601.3,3876.58,3816.07
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes and compulsory contributory health care financing schemes,Norway,3561.57,3586.84,3568.76,3737.05,3882.43,3940.46,4037.87,4315.04,4605.71 p
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes and compulsory contributory health care financing schemes,Poland,872.19,923.98,963.45,1006.47,1050.48,1142.39,1168.08 p,1291.71 p,1445.19 p
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes and compulsory contributory health care financing schemes,Portugal,1147.42,1191.57,1228.95,1253.23,1338.4,1389.46,1499.4,1670.71,1763.41
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes and compulsory contributory health care financing schemes,Romania,605.54,621.26,693.59,782.98,922.62,1054.61,1156.54,1301.86,1265.24
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes and compulsory contributory health care financing schemes,Serbia,:,:,:,:,:,:,:,919.51 p,948.19 p
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes and compulsory contributory health care financing schemes,Sweden,2991.34,3077.21,3058.76,3113.43,3204.65,3260.88,3386.51,3647.14,3750.38
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes and compulsory contributory health care financing schemes,Slovenia,1300.32,1356.48,1409.85,1440.16,1546.64,1664.09,1787.68,1979.13,2165.12
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes and compulsory contributory health care financing schemes,Slovakia,1179.92,1202.22,1160.35,1111.5,1122.82,1212.08,1278.73,1474.76,1555.52
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes and compulsory contributory health care financing schemes,United Kingdom,2196.54,2226.92,2248.47,2274.08,2315.86,2404.04,:,:,:
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Austria,1073.71,1086.68,1100.31,1116.07,1165.19,1207.25,1355.18,1784.75,1661.98
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Bosnia and Herzegovina,16.14,17.09,20.23,20.6,21.9,:,:,:,:
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Belgium,360.15,717.93,806.25,828.9,863.23,811.97,927.0,936.2,910.33
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Bulgaria,100.66,106.99,115.93,117.93,128.2,131.99,257.33,269.95,283.75
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Switzerland,1092.46,1128.19,1143.49,1147.49,1138.66,1161.33,1279.5,1377.52,1412.85
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Cyprus,629.43,638.5,673.14,701.38,762.49,800.58,746.57,719.76,735.42
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Czechia,209.42,213.49,221.84,252.64,276.82,299.44,468.77,468.45,393.33
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Germany,259.6,268.03,284.42,280.93,288.97,300.95,442.53,557.65,622.81
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Denmark,2840.52,2916.83,2920.76,3022.92,3099.78,3151.2,3372.35,3754.01,3513.67
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Euro area - 18 countries (2014),749.07,780.3,798.68,811.46,835.12,861.81,972.91 p,:,:
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Euro area - 19 countries  (2015-2022),746.74,777.88,796.07,808.84,832.62,859.14,970.84 p,1060.39 p,1093.85 p
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Euro area – 20 countries (from 2023),739.82,770.84,789.17,802.06,825.73,851.94,963.03 p,1052.71 p,1086.32 p
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Estonia,158.41,174.78,174.77,176.87,150.44,140.72,172.57,261.58,199.64
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Greece,442.96,438.39,490.05,438.9,433.6,451.57,486.35,566.27,600.56
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Spain,1377.93,1482.85,1499.58,1552.06,1579.51,1664.89,1777.74,1907.93,1978.71 p
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,European Union - 27 countries (2007-2013),1026.75,1098.95,1085.44,1081.75,1111.83,:,:,:,:
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,European Union - 27 countries (from 2020),758.24,789.08,809.39,825.88,849.06,875.6,986.67 p,1086.78 p,1106.08 p
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,European Union - 28 countries (2013-2020),980.0,1030.62,1034.82,1043.06,1070.19,1113.22,:,:,:
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Finland,1847.08,1826.79 b,1804.05,1860.07,1902.08,1983.65,2114.61,2261.35 p,2413.45 p
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,France,178.97,181.63,184.81,188.57,192.9,199.19,215.51,182.14,185.32
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Croatia,31.22,42.28,66.32,85.21,90.63,72.64,96.84,169.93,202.29
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Hungary,131.69,158.37,120.33,115.05,125.98,128.42,197.58,271.02,210.24
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Ireland,2171.93,2256.0,2325.81,2395.1,2497.54,2570.67,2847.77,2989.88,3175.71
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Iceland,2139.68,2230.43,2289.1,2392.14,2454.81,2557.57,2719.36,2967.6,3173.53
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Italy,1670.51,1678.7,1720.32,1748.93,1797.14,1860.95,1987.05,2097.24,2186.88
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Lithuania,131.64,139.93,141.1,141.02,143.29,156.8,209.96,281.86,210.55
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Luxembourg,152.12,155.97,162.91,166.68,160.87,174.74,286.75,376.12,320.52
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Latvia,561.68,603.41,638.27,676.8,777.22,863.5,994.43,1465.77,1251.66
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Malta,1337.21,1426.45,1540.09,1618.52,1669.99,1848.26,2016.92 p,2282.13 p,2294.35
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Netherlands,181.38,224.77,227.53,228.09,243.71,257.2,466.85,607.8,431.48
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Norway,3561.57,3586.84,3568.76,3737.05,3882.43,3940.46,4037.87,4315.03,4605.72 p
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Poland,115.06,122.05,138.27,150.4,146.46,158.19,159.00 p,269.77 p,206.61 p
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Portugal,1104.4,1146.81,1181.92,1204.23,1286.36,1335.48,1443.7,1610.96,1696.17
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Romania,101.27,107.52,115.95,154.17,185.55,202.42,252.75,302.8,271.9
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Serbia,:,:,:,:,:,:,:,18.66 p,16.92 p
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Sweden,2991.34,3077.21,3058.76,3113.43,3204.65,3260.88,3386.51,3647.14,3750.38
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Slovenia,67.99,63.97,77.06,67.37,71.96,96.14,222.34,343.48,316.62
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,Slovakia,58.83,65.37 b,38.67,33.62,32.25 b,36.84,72.23,174.72,198.61
Annual,Purchasing power standard (PPS) per inhabitant,Government schemes,United Kingdom,2196.54,2226.92,2248.47,2274.08,2315.86,2404.04,:,:,:
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Austria,1557.13,1594.73,1620.09,1654.54,1708.8,1770.03,1773.4,1920.46,2022.34
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Bosnia and Herzegovina,470.28,511.16,557.95,548.7,574.58,:,:,:,:
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Belgium,2194.56,1972.51,1913.64,1946.73,1990.97,2063.49,2093.48,2265.44,2347.6
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Bulgaria,501.86,483.55,510.45,553.74 b,599.87,634.58,670.22,839.05,851.11
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Switzerland,147.77,154.93,155.12,155.15,156.04,165.78,168.24,172.59,173.47
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Cyprus,9.33,4.97,5.3,4.57,4.07,271.44,909.19,1563.33,1572.81
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Czechia,1372.33,1395.77,1447.26,1512.05 b,1575.26,1672.34,1883.59,2152.67,2077.37
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Germany,2631.99,2707.1,2808.25,2970.57,3088.03,3196.73,3329.35,3499.87,3636.13
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Euro area - 18 countries (2014),:,:,:,:,1513.42,1574.99,:,:,:
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Euro area - 19 countries  (2015-2022),:,:,:,:,1507.42,1569.53,:,1778.05 p,1846.81 p
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Euro area – 20 countries (from 2023),:,:,:,:,1501.05,1563.31,:,1772.91 p,1841.60 p
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Estonia,838.52,886.73,933.16,963.74,1064.36,1154.18,1292.84,1305.3,1307.58
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Greece,403.97,470.02,491.36,520.96,522.4,564.67,580.82,593.08,630.13
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Spain,91.62,94.74,95.82,95.79,99.61,100.78,95.9,99.59,104.14 p
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,European Union - 27 countries (2007-2013),:,:,:,:,1159.29,:,:,:,:
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,European Union - 27 countries (from 2020),:,:,:,:,1329.97,1392.67,:,1587.76 p,1661.13 p
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,European Union - 28 countries (2013-2020),:,:,:,:,1123.12,1169.01,:,:,:
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Finland,378.36,389.94,377.86,375.82,409.60 b,419.33,427.62,459.86 p,477.67 p
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,France,2398.09,2424.93,2483.22,2515.09,2527.2,2603.88,2768.36,3107.45,3187.15
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Croatia,843.71,879.3,912.44,939.38,985.86,1064.8,1128.96,1371.05,1383.13
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Hungary,782.98,785.85,843.44,854.71,896.07,889.78,998.73,1080.75,1145.21
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Ireland,8.68,9.84,10.2,12.05,20.67,21.09,19.53,22.07,23.71
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Iceland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Italy,5.4,5.29,4.18,4.1,3.77,4.18,4.08,4.43,5.06
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Lithuania,749.07,802.77,847.94,898.02,979.66,1110.98,1209.23,1312.46,1331.32
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Luxembourg,2722.78 d,2719.12 d,2723.40 d,2782.83 d,2942.40 d,3003.26 d,3009.44 d,3218.68 d,3395.82 d
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Latvia,:,0.0,0.0,0.0,0.0,0.0,:,0.0,0.0
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Malta,0.0,0.0,0.0,:,0.0,0.0,0.00 p,0.00 p,0.0
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Netherlands,946.16,723.14,710.6,743.08,779.05,846.1,927.63,993.0,1045.09
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Norway,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.00 p
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Poland,752.31,796.55,818.56,849.39,897.48,977.47,1002.73 p,1015.61 p,1232.28 p
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Portugal,43.03,44.76,47.03,49.01,52.04,53.98,55.69,59.75,67.24
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Romania,504.27,513.74,577.64,628.81,737.07,852.19,903.78,999.06,993.34
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Serbia,:,:,:,:,:,:,:,900.85 p,931.27 p
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Slovenia,:,:,:,:,1474.67,1567.95,1565.34,1635.65,1848.5
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,Slovakia,:,:,1121.68,1077.88,1090.58,1175.23,1206.49,1300.04,1356.91
Annual,Purchasing power standard (PPS) per inhabitant,Social health insurance schemes,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Austria,1557.13,1594.73,1620.09,1654.54,1708.8,1770.03,1773.4,1920.46,2022.34
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Bosnia and Herzegovina,470.28,511.16,557.95,548.7,574.58,:,:,:,:
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Belgium,2196.01,1974.03,1915.15,1948.25,1992.49,2064.99,2094.92,2266.92,2349.15
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Bulgaria,501.86,483.55,510.45,553.74,599.87,634.58,670.22,839.05,851.11
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Switzerland,1918.23,2037.55,2081.28,2082.82,2075.67,2167.43,2173.71,2314.04,2442.06
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Cyprus,9.33,4.97,5.3,4.57,4.07,271.44,909.19,1563.33,1572.81
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Czechia,1372.33,1395.77,1447.26,1512.05,1575.26,1672.34,1883.59,2152.67,2077.37
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Germany,2915.56,2999.25,3103.71,3270.57,3402.29,3520.82,3661.05,3839.58,3985.5
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area - 18 countries (2014),:,1562.92,1647.8,1709.71,1758.2,1831.0,:,:,:
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area - 19 countries  (2015-2022),:,1554.29,1641.07,1705.05,1750.93,1824.25,:,2048.10 p,2125.79 p
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Euro area – 20 countries (from 2023),:,1546.19,1632.58,:,1742.34,1815.74,:,2040.69 p,2118.28 p
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Estonia,838.52,886.73,933.16,963.74,1064.36,1154.18,1292.84,1305.3,1307.58
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Greece,403.97,470.02,491.36,520.96,522.4,564.67,580.82,593.08,630.13
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Spain,91.62,94.74,95.82,95.79,99.61,100.78,95.9,99.59,104.14 p
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),European Union - 27 countries (2007-2013),:,1175.22,1238.43,1288.59,1332.53,:,:,:,:
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),European Union - 27 countries (from 2020),:,1343.45,1418.82,1475.99,1527.77,1599.98,:,1808.85 p,1889.60 p
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),European Union - 28 countries (2013-2020),:,1101.58,1184.96,1246.3,1289.85,1343.02,:,:,:
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Finland,410.93,423.05,410.41,408.37,422.24,431.24,439.6,470.61 p,487.70 p
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),France,2398.09,2424.93,2702.63,2736.82,2761.96,2851.47,3001.94,3370.07,3459.93
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Croatia,843.71,879.3,912.44,939.38,985.86,1064.8,1128.96,1371.05,1383.13
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Hungary,782.98,785.85,843.44,854.71,896.07,889.78,998.73,1080.75,1145.21
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Ireland,8.68,9.84,10.2,12.05,20.67,21.09,19.53,22.07,23.71
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Iceland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Italy,5.4,5.29,4.18,4.1,3.77,4.18,4.08,4.43,5.06
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Lithuania,749.07,802.77,847.94,898.02,979.66,1110.98,1209.23,1312.46,1331.32
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Luxembourg,2722.78,2719.12,2723.4,2782.83,2942.4,3003.26,3009.44,3218.68,3395.82
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Latvia,:,0.0,0.0,0.0,0.0,0.0,:,0.0,0.0
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Malta,0.0,0.0,0.0,:,0.0,0.0,2.09 p,2.26 p,2.12
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Netherlands,2746.0,2711.95,2701.46,2794.18,2895.68,2998.56,3134.45,3268.82,3384.64
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Norway,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.00 p
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Poland,757.13,801.93,825.18,856.08,904.01,984.2,1009.08 p,1021.94 p,1238.58 p
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Portugal,43.03,44.76,47.03,49.01,52.04,53.98,55.69,59.75,67.24
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Romania,504.27,513.74,577.64,628.81,737.07,852.19,903.78,999.06,993.34
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Serbia,:,:,:,:,:,:,:,900.85 p,931.27 p
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Slovenia,1232.33,1292.51,1332.79,1372.79,1474.67,1567.95,1565.34,1635.65,1848.5
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),Slovakia,1121.09,1136.84,1121.68,1077.88,1090.58,1175.23,1206.49,1300.04,1356.91
Annual,Purchasing power standard (PPS) per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Austria,3554.67,3620.67,3678.15,3743.12,3848.98,3966.2,4066.34,4737.44,4750.65
