Annual,Kilogram of oil equivalent (KGOE),France,668.0,694.0,662.0,682.0,704.0,683.0,668.0,633.0,688.0,682.0,701.0,612.0,675.0,705.0,568 b,601.0,638.0,623.0,601.0,597.0,577.0,628 p,548 p,532 p
Annual,Kilogram of oil equivalent (KGOE),Croatia,514 e,574 b,577.0,629.0,627.0,655.0,616.0,587.0,601.0,614.0,645.0,617.0,600.0,589.0,531.0,585.0,587.0,591.0,576.0,567.0,582.0,630.0,593.0,577.0
Annual,Kilogram of oil equivalent (KGOE),Hungary,549.0,590.0,592.0,652.0,603.0,691.0,667.0,608.0,599.0,630.0,665.0,659.0,643 b,629.0,558.0,609.0,631.0,647.0,599.0,586.0,618.0,662.0,606.0,560.0
Annual,Kilogram of oil equivalent (KGOE),Ireland,713.0,747.0,733.0,758.0,772.0,794.0,777.0,744.0,797.0,767.0,797.0,697.0,660.0,640.0,574.0,605.0,618.0,592.0,621.0,595.0,638.0,604.0,520.0,479.0
Annual,Kilogram of oil equivalent (KGOE),Iceland,1105.0,1099.0,1118.0,1102.0,1124.0,1129.0,1132.0,1155.0,1181.0,1178.0,1187.0,1162.0,1249.0,1233.0,1175.0,1186.0,1262.0,1230.0,1433.0,1259.0,1316.0,1344.0,1160.0,1152.0
Annual,Kilogram of oil equivalent (KGOE),Italy,485.0,507.0,503.0,550.0,543.0,583.0,555.0,550.0,568.0,572.0,592.0,539.0,571.0,568.0,490.0,540.0,535.0,548.0,530.0,521 b,516.0,565.0,509.0,468 p
Annual,Kilogram of oil equivalent (KGOE),Lithuania,390.0,408.0,418.0,429.0,438.0,453.0,480.0,465.0,485.0,496.0,514.0,506.0,513.0,495.0,477.0,467.0,498.0,512.0,536.0,515.0,510.0,580.0,550.0,533.0
Annual,Kilogram of oil equivalent (KGOE),Luxembourg,1072.0,1141.0,1084.0,1110.0,1164.0,1130.0,1092.0,1046.0,1047.0,1041.0,1011.0,921.0,923 b,917.0,841.0,894.0,902.0,898 b,823.0,747.0,790.0,749.0,695.0,686.0
Annual,Kilogram of oil equivalent (KGOE),Latvia,560.0,617.0,619.0,655.0,651.0,672.0,667.0,662.0,667.0,717.0,662.0,644.0,677.0,630.0,621.0,559.0,584.0,616.0,639.0,621.0,587.0,638.0,593.0,574.0
Annual,Kilogram of oil equivalent (KGOE),Montenegro,:,:,:,:,:,397.0,403.0,399.0,407.0,431.0,443 b,434.0,453.0,433.0,412.0,427.0,425.0,423.0,399.0,392.0,391.0,416.0,403.0,:
Annual,Kilogram of oil equivalent (KGOE),North Macedonia,237.0,217.0,221.0,244.0,241.0,265.0,268.0,261.0,259.0,268.0,262.0,275.0,271.0,251.0,253.0,257.0,237.0,255.0,233.0,237.0,245.0,270.0,269 b,259.0
Annual,Kilogram of oil equivalent (KGOE),Malta,196.0,191.0,204.0,223.0,221.0,179.0,180.0,174.0,173.0,156.0,167.0,165.0,172.0,174.0,170.0,180.0,171.0,195.0,192.0,201.0,205.0,213.0,217.0,206.0
Annual,Kilogram of oil equivalent (KGOE),Netherlands,680.0,711.0,689.0,703.0,678.0,658.0,663.0,609.0,670.0,667.0,751.0,616.0,649.0,679.0,541.0,563.0,577.0,560.0,555.0,538.0,523.0,576.0,485.0,431.0
Annual,Kilogram of oil equivalent (KGOE),Norway,852.0,883.0,877.0,835.0,829.0,856.0,844.0,848.0,845.0,876.0,969.0,865.0,904.0,884.0,821.0,845.0,864.0,869.0,868.0,848.0,849.0,891.0,813.0,847.0
Annual,Kilogram of oil equivalent (KGOE),Poland,450 b,492.0,489.0,492.0,493.0,510.0,537.0,508.0,516.0,524.0,578 b,529.0,547.0,539.0,501.0,501.0,524.0,528.0,594 e,553 e,562 be,598 b,556.0,542.0
Annual,Kilogram of oil equivalent (KGOE),Portugal,274.0,277.0,288.0,299.0,306.0,306.0,305.0,305.0,295.0,303.0,281.0,263.0,256.0,252.0,266.0,265.0,272.0,271.0,278.0,279.0,290.0,290.0,283.0,285.0
Annual,Kilogram of oil equivalent (KGOE),Romania,375.0,329.0,333.0,363.0,372.0,375.0,371.0,360.0,393.0,394.0,400.0,390.0,402.0,386.0,372.0,372.0,376.0,395.0,399.0,400 e,416 e,458 e,414 e,396 e
Annual,Kilogram of oil equivalent (KGOE),Serbia,416.0,421.0,428.0,435.0,418.0,416.0,381.0,438.0,394.0,416.0,422.0,433 b,434.0,397.0,386.0,398.0,414.0,406.0,406.0,411.0,506.0,520.0,510.0,512.0
Annual,Kilogram of oil equivalent (KGOE),Sweden,823.0,845.0,822.0,824.0,795.0,846.0,806.0,771.0,754.0,778.0,883.0,813.0,846.0,801.0,746.0,756.0,772.0,765.0,736.0,716.0,694.0,756.0,673.0,669.0
Annual,Kilogram of oil equivalent (KGOE),Slovenia,625.0,667.0,646.0,705.0,692.0,714.0,665.0,645.0,670 b,647.0,666.0,633.0,608.0,601.0,514.0,568.0,579.0,567.0,531.0,516.0,519.0,552.0,500.0,490.0
Annual,Kilogram of oil equivalent (KGOE),Slovakia,480.0,573.0,558.0,528.0,496.0,473.0,430.0,387.0,396.0,399.0,562.0,517.0,522.0,525.0,429.0,474.0,495.0,505.0,467.0,484.0,503.0,545.0,495.0,447.0
Annual,Kilogram of oil equivalent (KGOE),Türkiye,265.0,250.0,250.0,259.0,264.0,280.0,281.0,288.0,285.0,262.0,265.0,280.0,269.0,260.0,248.0,258.0,261.0,276.0,253 be,261 be,276.0,314.0,312.0,:
Annual,Kilogram of oil equivalent (KGOE),United Kingdom,732.0,750.0,733.0,750.0,761.0,733.0,709.0,679.0,688.0,664.0,725.0,597.0,643.0,646.0,554.0,572.0,579.0,557.0,576.0,571.0,:,:,:,:
Annual,Kilogram of oil equivalent (KGOE),Kosovo*,:,:,:,159.0,161.0,167.0,167.0,158.0,213.0,208.0,231 b,275 b,264 e,272 e,265 e,266 e,309 e,319 e,319.0,328.0,340.0,367.0,:,:
