Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Spain,-2708.0,-2118.0,-1236.0,-1245.0,2000.0,-5551.0,-716.0,-2338.0,-1207.0,-219.0,2393.0,17240.0,5408.0,4453.0,14599.0,7706.0,4071.0,11168.0,4821.0,-837.0,1647.0,3852.0,10042.0,6335.0,14467.0,11006.0,13792.0,-6184.0,-3362.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Finland,169.0,-498.0,302.0,-348.0,1374.0,3793.0,2704.0,669.0,1550.0,-291.0,1523.0,1906.0,422.0,-2044.0,4769.0,-715.0,1236.0,8049.0,6410.0,-5127.0,-3567.0,1556.0,2148.0,-137.0,849.0,2465.0,1398.0,-904.0,1906.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,France,:,8377.0,2435.0,13244.0,37439.0,40580.0,55960.0,4906.0,18711.0,-7187.0,769.0,3791.0,621.0,25331.0,49608.0,23673.0,26200.0,49908.0,16872.0,44325.0,21815.0,29342.0,21337.0,26395.0,39268.0,77402.0,4234.0,-5109.0,10983.0 p
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Croatia,-10.7,-5.5,4.9,10.4,58.2,9.3,137.0,279.7,21.9,45.9,10.9,230.8,512.0,74.6,127.8,-20.2,80.8,1178.8,-67.2,-533.8,132.6,62.4,-385.9,-15.2,351.6,-49.8,228.9,-470.1,177.3
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Hungary,69151.0,12601.0,-43686.0,4300.0,-10958.0,-10108.0,1073.0,10543.0,-14171.0,-35451.0,193704.0,53984.0,11042.0,27577.0,-16697.0,188013.0,50550.0,-5554.0,-6000.0,-8499.0,-240934.0,244361.0,-236924.0,-7201.0,276474.0,785156.0,1533215.0,266927.0,55333.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Ireland,100.0 e,160.0 e,140.0 e,120.0 e,1480.0 e,-1140.0 e,:,399.0,1693.0,2422.0,740.0,204.0,981.0,-1073.0,1508.0,590.0,-37.0,267.0,1243.0,-440.0,890.0,10462.0,2154.0,1105.0,-335.0,36744.0,14399.0,-1771.0,-12245.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Italy,-1444.0,-644.0,716.0,1681.0,-1220.0,-118.0,12564.0,9415.0,5008.0,13468.0,2597.0,9812.0,5606.0,-3103.0,14354.0,12300.0,-134.0,12843.0,22898.0,3518.0,-1075.0,-2659.0,21667.0,-4098.0,-1870.0,8301.0,22007.0,451.0,16315.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Lithuania,0.0,0.0,173.5,-111.7,-32.6,13.3,141.1,-25.6,-66.8,-26.7,27.3,15.4,20.2,91.4,-86.5,9.1,-38.9,-57.7,43.1,20.3,17.6,24.3,401.0,551.6,97.8,351.1,608.7,264.1,-208.8
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Luxembourg,33.2,32.1,350.2,5.5,448.5,-185.5,5.0,1755.0,1480.6,506.5,-1332.3,373.9,-278.4,365.4,6292.9,3131.9,961.3,4585.7,767.6,-1603.3,3018.6,-3243.8,-437.2,2730.3,-1768.8,-73.5,-1988.5,2804.6,-9155.9
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Latvia,1.0,1.0,2.0,2.0,-3.0,30.0,2.0,-10.0,143.0,-60.0,14.0,53.0,16.0,-2.0,22.0,-60.0,-31.0,21.0,96.0,51.0,33.0,35.0,-37.0,-15.0,169.0,-21.0,158.0,18.0,116.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Malta,42.7 p,18.8 p,45.7 p,96.6 p,3.1 p,15.4 p,2.9 p,-28.5 p,309.0 p,5.8,32.4,-31.5,19.7,50.1,46.2,-9.5,20.8,-7.0,-6.0,136.8,31.6,315.5,64.9,-150.2,57.4,-8.0,162.6,-12.7,94.8
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Netherlands,-1068.0,1025.0,789.0,10.0,6535.0,25189.0,7277.0,-4214.0,-6586.0,-4456.0,-347.0,2117.0,1144.0,4365.0,13643.0,-388.0,3349.0,8641.0,528.0,-3232.0,1958.0,38391.0,14511.0,12721.0,5478.0,14934.0,7544.0,20217.0,11742.0 p
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Poland,366.0,844.0,1120.0,7067.0,4317.0,6871.0,2555.0,-6536.0,-1248.0,-621.0,-3613.0,-3744.0,14373.0,-4090.0,-2322.0,9645.0,11127.0,16667.0,11471.0,23878.0,6594.0,9762.0,2314.0,-13800.0,-18669.0,-6361.0,4726.0,-2705.0,1653.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Portugal,1022.8,1050.7,479.7,1078.9,2617.2,244.0,2533.7,3094.2,-1951.8,1346.6,4583.1,1586.2,5103.3,4729.2,1739.7,1681.3,-335.0,1820.2,-2201.0,-4129.3,-2354.0,-386.2,2172.8,-648.7,1592.8,3770.9,2926.9,1841.3,3197.4
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Romania,1.0 e,2.0 e,4.0 e,8.0,-48.0,-448.0,598.0,1319.0,-37.0,-612.0,595.0,24456.0,29.0,7.0,-13.0,-23.0,1936.0,463.0,38.0,37.0,143.0,-85.0,-205.0,301.0,104.0,4215.0,555.0,-186.0,-59.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Sweden,-6881.0,-3603.0,22435.0,2038.0,30674.0,46627.0,32026.0,-12949.0,-37874.0,-23030.0,16611.0,-8055.0,69406.0,28033.0,83424.0,-40892.0,19127.0,73212.0,41930.0,36841.0,64443.0,72502.0,150252.0,113004.0,160086.0,102197.0,125100.0,52934.0,-31183.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Slovenia,0.0,6.0,6.0,11.0,12.0,26.0,41.0,-1.0,20.0,122.0,160.0,-20.0,55.0,1.0,375.0,-17.0,-7.0,63.0,20.0,288.0,83.0,-227.0,93.0,-12.0,-251.0,-54.0,-27.0,19.0,-52.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-financial corporations,Slovakia,917.2,876.9,1487.5,390.6,310.4,153.1,-345.1,156.9,166.8,650.0,-68.6,-38.8,13.3,14.2,-157.8,452.6,-218.1,554.2,1403.8,2881.9,55.1,35.3,-70.7,-13.1,-71.6,-1189.9,36.9,10.3,-365.1
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Households,Austria,0.0 e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Households,Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Households,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Households,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Households,Czechia,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,43.0,-23.0,130.0,15.0,-41.0,-197.0,-7.0,1.0,-3.0,2.0,67.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Households,Denmark,-442.0,-1115.0,-1283.0,-329.0,-132.0,702.0,2277.0,521.0,631.0,2190.0,-2025.0,-765.0,4529.0,4001.0,-3874.0,1355.0,-1671.0,-232.0,-2142.0,-4131.0,621.0,-364.0,-306.0,125.0,-468.0,-634.0,-1534.0,-388.0,-76.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Households,Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Households,Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Households,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Households,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Households,France,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Households,Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Households,Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Households,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Households,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Households,Lithuania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Households,Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Households,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Households,Malta,0.0 p,0.0 p,0.0 p,0.0 p,0.0 p,0.0 p,0.0 p,0.0 p,0.0 p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Households,Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Households,Poland,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Households,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Households,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Households,Slovenia,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Households,Slovakia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Austria,0.0 e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Czechia,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,30.0,0.0 n,-30.0,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,8.0,-5.0,3.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Finland,-28.0,-6.0,-2.0,-1.0,0.0,0.0,2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,8.0,-9.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-profit institutions serving households,France,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Lithuania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 e,0.0 e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0 p
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Poland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Slovenia,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Million units of national currency,Non-consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Slovakia,0.8,0.5,1.9,2.2,0.0,0.5,2.7,1.1,0.0,2.6,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
