Annual,Thousand,Passengers carried (arrival),Tunisia,5084.9,5144.2,5381.5,5547.4,5256.6,5550.6,3841.7,5228.2,5430.3,5261.5,3569.7,3919.0,4388.0,5385.0
Annual,Thousand,Passengers carried (departures),Algeria,3334.7,2880.3,3586.7 e,3680.4,3576.6 e,4108.0,4501.0,5018.0,5393.0,5867.0,6295.0,6928.2,7135.9,7283.9
Annual,Thousand,Passengers carried (departures),Egypt,12416.0,12786.0,14871.0,18077.0,17925.0,20271.0,14675.0,16994.0,16005.0,17347.0,17651.0,13700.0,:,:
Annual,Thousand,Passengers carried (departures),Israel,4300.0,4459.0,5088.0,5583.0,5300.0,5804.0,6183.0,6265.0,6779.0,7182.0,7866.0,8721.0,10228.0,11300.0
Annual,Thousand,Passengers carried (departures),Jordan,1748.0,1906.0,2083.0,2430.0,2580.0,2949.0,3005.0,3396.0,3483.0,3705.0,3675.0,3840.0,4063.0,4300.0
Annual,Thousand,Passengers carried (departures),Lebanon,1600.8,1275.1,1649.1,2014.0,2460.7,2758.0,2781.0,3018.1,3029.9,3331.7,3687.0,3821.0,4127.5,4399.0
Annual,Thousand,Passengers carried (departures),Libya,:,:,:,:,:,:,:,1330.0,:,:,:,:,:,:
Annual,Thousand,Passengers carried (departures),Morocco,4503.9,5082.8,5973.5,6360.8,6612.8,7625.8,7790.6,7501.8,8169.6,8760.0,8782.0,9220.7 p,10300.4,11371.2
Annual,Thousand,Passengers carried (departures),Palestine*,11.2,2.5,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:
Annual,Thousand,Passengers carried (departures),Tunisia,5134.3,5147.9,5438.0,5640.4,5360.3,5640.8,4177.1,5357.1,5603.0,5428.9,3708.5,4031.9,4546.0,5475.0
Annual,Thousand,Direct transit passengers,Algeria,:,0.0,79.8,78.9,75.2,65.5,52.0,50.0,44.0,66.0,75.9,76.3,70.8,74.2
Annual,Thousand,Direct transit passengers,Egypt,116.0,:,:,11.0 i,10.0,15.0,:,:,:,:,:,:,:,:
Annual,Thousand,Direct transit passengers,Lebanon,105.3,85.5,82.4,45.8,32.7,40.3,58.2,47.2,15.6,13.8,37.0,9.0,4.9,7.0
Annual,Thousand,Direct transit passengers,Morocco,253.2,243.6,235.6,223.8,207.7,215.7,239.4,199.8,195.1,153.3,135.6,127.2,139.0,150.6
Annual,Thousand,Direct transit passengers,Tunisia,179.6,212.1,177.2,176.9,176.9,140.6,210.0,249.9,203.2,153.0,121.5,87.9,100.0,115.0
