Annual,Number,European Union - 28 countries (2013-2020),30393.0,41466.0,49175.0,53040.0,59146.0,58565.0,56019.0,56497.0,57528.0,59173.0,60157.0,60957.0,59818.0,51467 p
Annual,Number,Finland,322.0,523.0,533.0,511.0,598.0,760.0,734.0,689.0,647.0,827.0,953.0,927.0,861.0,563 p
Annual,Number,France,2683.0,4305.0,4931.0,5948.0,6599.0,6298.0,6356.0,6818.0,6185.0,6661.0,7007.0,5949.0,5643.0,4649 p
Annual,Number,Hong Kong,609.0,782.0,762.0,753.0,978.0,860.0,687.0,661.0,631.0,585.0,657.0,629.0,679.0,581 p
Annual,Number,Croatia,53.0,21.0,4.0,8.0,13.0,39.0,15.0,4.0,2.0,12.0,22.0,29.0,72.0,25 p
Annual,Number,Hungary,7.0,94.0,187.0,80.0,178.0,195.0,129.0,181.0,142.0,125.0,140.0,164.0,142.0,179 p
Annual,Number,Ireland,162.0,303.0,212.0,221.0,558.0,181.0,290.0,269.0,183.0,137.0,214.0,257.0,285.0,173 p
Annual,Number,Israel,87.0,165.0,78.0,74.0,207.0,104.0,121.0,162.0,219.0,233.0,183.0,284.0,306.0,221 p
Annual,Number,India,15.0,19.0,53.0,24.0,90.0,40.0,19.0,83.0,103.0,66.0,58.0,51.0,69.0,19 p
Annual,Number,Iceland,2.0,5.0,13.0,3.0,6.0,16.0,2.0,15.0,7.0,20.0,10.0,8.0,1.0,1 p
Annual,Number,Italy,5733.0,8264.0,10279.0,10541.0,10790.0,10371.0,10209.0,10082.0,9951.0,8805.0,8441.0,8903.0,9798.0,9348 p
Annual,Number,Japan,1705.0,2124.0,2161.0,2009.0,2185.0,2388.0,1837.0,2347.0,3138.0,2897.0,2562.0,2632.0,2225.0,1682 p
Annual,Number,South Korea,73.0,238.0,720.0,1037.0,797.0,775.0,666.0,870.0,1028.0,1586.0,2593.0,1960.0,1077.0,519 p
Annual,Number,Liechtenstein,63.0,224.0,228.0,129.0,142.0,267.0,120.0,135.0,86.0,87.0,204.0,65.0,101.0,44 p
Annual,Number,Lithuania,:,22.0,23.0,15.0,9.0,43.0,20.0,34.0,42.0,50.0,43.0,83.0,68.0,105 p
Annual,Number,Luxembourg,59.0,64.0,162.0,162.0,509.0,345.0,212.0,194.0,330.0,536.0,735.0,561.0,707.0,324 p
Annual,Number,Latvia,:,12.0,45.0,44.0,48.0,54.0,82.0,63.0,102.0,31.0,24.0,73.0,85.0,33 p
Annual,Number,Malta,3.0,:,1.0,8.0,19.0,7.0,6.0,4.0,9.0,22.0,205.0,173.0,333.0,130 p
Annual,Number,Mexico,4.0,6.0,2.0,13.0,5.0,4.0,6.0,19.0,12.0,31.0,12.0,24.0,40.0,12 p
Annual,Number,Netherlands,1540.0,2158.0,2044.0,2220.0,2128.0,2459.0,2201.0,2119.0,2289.0,2298.0,2158.0,2149.0,1912.0,2138 p
Annual,Number,Norway,144.0,206.0,184.0,168.0,308.0,167.0,189.0,163.0,105.0,133.0,85.0,93.0,79.0,90 p
Annual,Number,New Zealand,35.0,64.0,80.0,70.0,137.0,80.0,59.0,96.0,67.0,68.0,73.0,114.0,91.0,89 p
Annual,Number,Poland,85.0,246.0,745.0,1113.0,1665.0,1783.0,2370.0,2225.0,2754.0,2893.0,3207.0,3850.0,4250.0,3549 p
Annual,Number,Portugal,316.0,427.0,505.0,610.0,622.0,760.0,1077.0,834.0,896.0,1134.0,908.0,1000.0,827.0,767 p
Annual,Number,Romania,:,1.0,14.0,20.0,65.0,44.0,76.0,104.0,131.0,140.0,176.0,146.0,201.0,281 p
Annual,Number,Russia,4.0,18.0,7.0,37.0,25.0,23.0,32.0,36.0,85.0,78.0,107.0,103.0,85.0,55 p
Annual,Number,Sweden,964.0,887.0,1189.0,1278.0,1449.0,1594.0,1394.0,1390.0,1405.0,1479.0,1913.0,1636.0,1517.0,1399 p
Annual,Number,Singapore,25.0,55.0,28.0,33.0,66.0,99.0,94.0,224.0,55.0,47.0,130.0,47.0,59.0,34 p
Annual,Number,Slovenia,11.0,52.0,45.0,103.0,99.0,95.0,99.0,131.0,166.0,117.0,134.0,156.0,136.0,105 p
Annual,Number,Slovakia,13.0,32.0,65.0,121.0,93.0,132.0,165.0,92.0,168.0,132.0,200.0,205.0,126.0,71 p
Annual,Number,Türkiye,116.0,170.0,200.0,272.0,333.0,379.0,156.0,218.0,255.0,204.0,338.0,349.0,237.0,136 p
Annual,Number,Taiwan,296.0,526.0,510.0,617.0,653.0,673.0,682.0,800.0,907.0,798.0,658.0,688.0,612.0,544 p
Annual,Number,United Kingdom,3370.0,4207.0,4508.0,4462.0,5148.0,4236.0,3839.0,4806.0,5116.0,5001.0,5680.0,5736.0,6040.0,4783 p
Annual,Number,United States,4232.0,4334.0,5389.0,6549.0,6139.0,6334.0,4434.0,5441.0,5643.0,7023.0,7570.0,8056.0,8014.0,6861 p
Annual,Number,All countries of the world,40127.0,53011.0,62660.0,68165.0,76109.0,75471.0,69883.0,72966.0,76250.0,80190.0,84499.0,84798.0,83563.0,69426 p
Annual,Number,South Africa,19.0,32.0,56.0,40.0,50.0,50.0,33.0,35.0,38.0,77.0,69.0,59.0,45.0,62 p
