Annual,Per million inhabitants,Burgas,:,:,:,2.39,90.86,:,4.8,2.4,2.4,2.41,2.41,12.06,28.97,2.42
Annual,Per million inhabitants,Zürich,96.67,232.82,162.47,284.46,255.44,211.08,227.35,86.58,123.08,153.69,152.64,138.89,183.22,46.37
Annual,Per million inhabitants,Genève,109.85,141.51,463.27,290.27,445.49,207.68,60.52,150.01,93.94,41.26,133.88,176.81,136.16,61.89
Annual,Per million inhabitants,Basel,247.69,200.85,264.59,104.0,201.85,175.8,189.57,190.3,269.85,60.2,103.72,139.14,87.7,236.55
Annual,Per million inhabitants,Bern,21.06,53.57,117.23,111.8,237.77,54.0,39.2,13.34,38.78,26.39,24.18,12.98,24.77,26.54
Annual,Per million inhabitants,Lausanne,264.64,236.27,231.7,363.86,158.58,278.26,164.19,109.76,147.21,107.45,196.09,65.39,409.75,336.17
Annual,Per million inhabitants,Lefkosia,30.82,2.77,13.64,57.79,31.67,11.59,16.31,47.61,54.78,35.96,64.67,52.45,34.24,120.24
Annual,Per million inhabitants,Praha,1.75,10.02,22.56,42.53,47.68,40.47,43.77,93.73,83.63,95.99,81.15,98.21,80.8,73.24
Annual,Per million inhabitants,Brno,:,11.49,24.71,7.94,27.27,33.17,32.95,28.47,70.47,57.45,54.76,73.5,48.6,17.87
Annual,Per million inhabitants,Ostrava,0.8,2.39,4.0,11.24,29.76,59.53,40.24,21.79,35.64,26.0,23.64,32.74,32.03,35.44
Annual,Per million inhabitants,Plzen,:,:,1.82,10.89,10.83,17.85,24.61,:,7.0,1.75,8.73,13.95,3.48,19.08
Annual,Per million inhabitants,Liberec,11.71,2.34,283.64,28.05,715.05,555.15,98.74,43.47,63.94,526.68,100.32,168.72,36.46,45.49
Annual,Per million inhabitants,Non-metropolitan regions in Czech Republic,:,:,:,76.03,36.11,:,41.26,49.34,62.01,:,50.75,52.38,95.63,:
Annual,Per million inhabitants,Hamburg,:,156.06,:,146.38,184.56,193.12,192.32,187.64,204.33,302.54,:,:,160.84,173.29
Annual,Per million inhabitants,München,231.85,:,454.24,699.52,471.91,773.09,540.3,642.63,550.22,585.1,403.94,:,482.17,:
Annual,Per million inhabitants,Köln,88.87,:,160.12,:,134.71,137.42,106.93,101.06,:,169.15,129.36,109.32,:,105.91
Annual,Per million inhabitants,Frankfurt am Main,:,81.3,88.58,:,116.38,159.56,103.08,89.78,114.23,:,130.73,139.1,133.5,:
Annual,Per million inhabitants,Stuttgart,230.98,409.42,383.31,453.19,473.62,530.59,349.22,401.35,459.57,585.87,640.32,663.68,489.6,432.11
Annual,Per million inhabitants,Leipzig,:,:,:,:,:,:,:,:,:,10.3,:,80.08,44.04,:
Annual,Per million inhabitants,Dresden,:,:,:,:,:,:,:,:,:,159.38,27.89,20.32,50.28,:
Annual,Per million inhabitants,Düsseldorf,237.05,264.09,259.67,228.89,316.58,346.93,449.9,316.56,342.34,365.38,337.68,283.66,188.22,114.53
Annual,Per million inhabitants,Bremen,:,:,:,83.2,:,:,:,120.46,47.87,:,280.29,116.39,:,:
Annual,Per million inhabitants,Hannover,58.02,187.16,135.97,224.09,149.94,:,245.98,256.96,205.62,201.07,268.78,263.5,229.77,200.66
Annual,Per million inhabitants,Nürnberg,:,206.75,:,402.86,331.92,:,:,252.62,416.8,:,394.28,375.73,:,276.41
Annual,Per million inhabitants,Bielefeld,3.08,155.27,137.19,464.94,224.03,178.51,290.47,185.71,406.6,764.06,624.4,121.63,294.13,231.17
Annual,Per million inhabitants,Halle an der Saale,:,:,:,:,:,:,:,9.27,:,18.99,19.02,:,:,:
Annual,Per million inhabitants,Magdeburg,:,:,:,:,:,:,:,:,:,:,:,215.86,:,31.94
Annual,Per million inhabitants,Wiesbaden,54.68,19.67,91.38,167.45,130.48,106.52,234.67,334.2,254.1,168.34,79.37,164.81,356.49,136.86
Annual,Per million inhabitants,Göttingen,28.96,46.03,38.89,171.24,27.03,61.68,:,77.53,82.87,153.43,65.21,125.36,:,:
Annual,Per million inhabitants,Darmstadt,552.87,1004.94,819.04,473.48,666.06,461.44,844.53,529.79,436.49,759.36,420.97,347.01,190.98,272.24
Annual,Per million inhabitants,Freiburg im Breisgau,:,151.3,405.84,98.03,112.03,235.95,173.72,349.13,381.38,126.34,93.08,229.08,110.3,46.45
Annual,Per million inhabitants,Regensburg,:,125.65,101.59,:,121.88,112.07,:,79.01,181.47,:,261.09,:,:,77.12
Annual,Per million inhabitants,Schwerin,:,:,:,:,:,:,:,:,9.78,95.11,:,19.77,351.09,73.98
Annual,Per million inhabitants,Erfurt,:,31.19,:,:,:,:,:,:,:,:,40.43,:,:,:
Annual,Per million inhabitants,Augsburg,67.23,118.06,:,144.1,199.66,210.53,277.2,272.41,271.27,318.63,255.1,298.81,421.07,380.15
Annual,Per million inhabitants,Bonn,175.98,216.7,136.49,147.14,158.8,512.31,346.0,222.16,97.47,180.36,153.85,127.58,165.6,34.97
Annual,Per million inhabitants,Karlsruhe,125.87,229.66,530.54,614.1,685.11,480.26,599.63,337.22,230.06,272.15,221.26,363.87,190.06,104.9
Annual,Per million inhabitants,Mönchengladbach,129.23,133.39,171.78,130.05,134.12,334.59,378.6,127.78,117.34,98.1,490.03,364.09,206.34,34.62
Annual,Per million inhabitants,Mainz,130.26,161.31,100.99,585.02,432.85,417.95,190.46,252.9,207.37,211.3,195.07,220.8,218.71,164.86
Annual,Per million inhabitants,Ruhrgebiet,:,:,:,74.07,:,:,152.6,168.39,104.91,:,:,115.94,:,:
Annual,Per million inhabitants,Kiel,:,:,:,:,79.25,:,:,57.5,:,143.6,39.39,124.16,72.03,85.27
Annual,Per million inhabitants,Saarbrücken,:,:,:,30.59,:,57.29,:,:,:,32.32,27.44,15.02,36.35,:
Annual,Per million inhabitants,Koblenz,:,43.63,28.04,49.97,84.61,:,21.99,:,:,100.57,118.82,31.21,15.53,166.4
Annual,Per million inhabitants,Rostock,:,:,:,:,:,:,:,:,:,16.92,62.86,:,:,7.15
Annual,Per million inhabitants,Kaiserslautern,:,:,:,:,:,:,:,:,:,:,:,25.7,91.73,:
Annual,Per million inhabitants,Iserlohn,287.18,531.09,917.1,1388.15,943.73,1242.91,1386.53,1009.14,1350.43,896.8,1359.6,1119.55,1290.42,843.4
Annual,Per million inhabitants,Flensburg,21.13,:,7.0,206.47,:,:,306.23,498.38,208.25,305.18,377.19,207.81,242.61,495.08
Annual,Per million inhabitants,Konstanz,36.85,172.18,204.31,94.65,134.67,87.23,36.2,82.87,127.51,78.28,136.75,51.21,152.29,42.81
Annual,Per million inhabitants,Gießen,31.33,23.43,132.68,171.94,19.54,11.73,90.09,82.11,71.54,79.18,241.07,35.46,23.09,91.43
Annual,Per million inhabitants,Bayreuth,80.11,:,440.07,:,603.72,:,:,118.1,179.53,:,160.26,96.34,281.4,:
Annual,Per million inhabitants,Aschaffenburg,:,:,:,546.68,369.08,:,276.81,366.82,317.32,404.95,:,558.96,:,:
Annual,Per million inhabitants,Neubrandenburg,:,:,:,:,:,:,:,:,3.72,3.75,:,60.97,:,:
Annual,Per million inhabitants,Rosenheim,456.12,520.25,638.84,637.85,820.25,787.12,902.97,933.17,989.53,1046.56,990.01,1466.45,2522.87,1975.35
Annual,Per million inhabitants,Offenburg,128.33,130.34,86.66,144.09,151.09,124.48,191.56,297.17,199.99,874.74,743.26,494.33,440.29,385.62
Annual,Per million inhabitants,Görlitz,:,:,:,:,:,:,:,:,33.18,26.14,7.56,7.63,11.53,153.85
Annual,Per million inhabitants,Schweinfurt,:,:,:,28.76,:,:,:,84.59,:,:,:,235.32,119.29,155.62
Annual,Per million inhabitants,Wetzlar,186.42,179.23,225.7,134.35,393.28,158.88,194.87,70.62,114.19,241.2,186.43,151.2,194.88,185.65
Annual,Per million inhabitants,Mannheim-Ludwigshafen,:,:,:,:,:,:,:,:,:,:,:,:,246.72,:
Annual,Per million inhabitants,Münster,32.82,:,52.95,26.43,40.52,157.79,54.6,24.2,186.98,123.91,93.81,83.5,220.0,126.79
Annual,Per million inhabitants,Aachen,:,:,:,:,:,:,:,:,53.67,53.55,12.9,56.87,42.0,27.08
Annual,Per million inhabitants,Lübeck,:,90.93,:,57.43,69.52,59.92,48.07,38.58,51.35,124.8,102.54,48.69,142.94,293.39
Annual,Per million inhabitants,Kassel,122.73,22.74,141.13,36.51,110.18,:,43.84,108.61,255.76,:,105.37,112.3,18.68,46.1
Annual,Per million inhabitants,Osnabrück,116.99,129.88,269.14,145.24,442.22,174.42,241.6,255.49,146.75,269.34,213.41,132.25,216.44,157.55
Annual,Per million inhabitants,Oldenburg (Oldenburg),86.23,88.07,32.6,:,176.78,72.01,168.6,:,:,234.46,191.28,526.9,166.82,67.65
Annual,Per million inhabitants,Heidelberg,265.9,252.0,139.07,248.16,185.61,518.89,185.04,136.21,207.49,195.96,233.17,137.6,203.06,167.59
Annual,Per million inhabitants,Paderborn,335.69,1112.61,937.27,857.04,431.25,582.26,702.65,437.97,322.64,317.98,172.22,559.51,270.84,26.29
Annual,Per million inhabitants,Würzburg,72.1,147.83,:,:,:,:,267.48,76.4,124.48,223.13,158.95,184.86,:,171.75
Annual,Per million inhabitants,Bremerhaven,33.8,:,21.63,105.63,6.24,:,50.53,:,9.75,:,19.62,6.55,65.17,:
Annual,Per million inhabitants,Heilbronn,154.39,281.1,151.05,128.57,875.13,575.31,254.51,210.42,189.42,634.26,280.5,475.06,454.25,105.04
Annual,Per million inhabitants,Ulm,181.04,290.26,211.27,278.34,195.95,319.47,476.07,278.73,304.31,279.69,261.5,367.28,280.52,193.79
Annual,Per million inhabitants,Pforzheim,66.96,63.61,215.92,253.62,202.97,416.03,510.86,229.05,317.27,332.6,265.79,218.96,121.4,241.9
Annual,Per million inhabitants,Ingolstadt,:,:,:,:,83.91,:,76.64,107.14,85.84,:,:,25.66,:,:
Annual,Per million inhabitants,Reutlingen,53.45,188.15,141.96,53.18,383.13,237.94,117.4,348.85,120.72,157.14,141.98,163.03,50.35,31.9
Annual,Per million inhabitants,Siegen,48.52,:,:,53.76,140.98,106.29,64.27,:,107.74,:,91.41,143.82,54.44,:
Annual,Per million inhabitants,Hildesheim,6.83,61.57,:,144.51,172.42,225.21,13.95,49.2,122.2,47.04,69.01,178.49,61.92,97.45
Annual,Per million inhabitants,Zwickau,:,:,:,:,:,:,:,:,5.94,6.0,36.33,:,3.08,6.16
Annual,Per million inhabitants,Wuppertal,132.04,41.42,373.88,258.88,432.56,415.24,379.27,202.25,259.65,367.81,419.97,576.44,353.19,128.55
Annual,Per million inhabitants,København,:,:,:,:,216.89,189.61,237.42,177.83,232.43,229.37,346.88,249.99,358.36,254.76
Annual,Per million inhabitants,Århus,:,:,:,:,524.3,348.36,282.73,239.44,312.91,346.55,302.61,412.08,350.05,345.33
Annual,Per million inhabitants,Odense,:,:,:,:,116.52,145.1,177.56,165.0,101.04,208.17,273.85,143.82,190.35,118.01
Annual,Per million inhabitants,Aalborg,:,:,:,:,38.13,81.2,82.69,69.01,86.23,62.07,67.21,61.96,37.76,210.08
Annual,Per million inhabitants,Non-metropolitan regions in Denmark,:,:,:,:,:,:,:,194.27,250.47,:,:,:,240.72,131.04
Annual,Per million inhabitants,Tallinn,:,22.35,7.4,35.05,42.27,32.86,56.15,68.27,136.95,139.39,227.13,78.66,124.48,67.49
Annual,Per million inhabitants,Non-metropolitan regions in Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,79.93
Annual,Per million inhabitants,Athina,:,:,:,:,:,:,:,:,:,15.89,:,:,47.09,:
Annual,Per million inhabitants,Thessaloniki,:,:,5.4,:,8.89,0.89,5.29,3.51,9.65,:,14.16,18.69,9.85,12.61
Annual,Per million inhabitants,Madrid,65.97,40.58,41.94,87.01,120.99,96.05,55.95,85.04,61.31,53.23,58.93,61.46,72.67,52.15
Annual,Per million inhabitants,Barcelona,146.49,197.51,284.05,194.18,217.66,179.11,188.81,181.1,166.92,180.85,142.73,143.6,122.96,107.79
Annual,Per million inhabitants,Valencia,164.79,177.46,258.44,241.04,195.32,177.6,227.81,152.72,150.83,158.05,116.21,124.62,120.09,129.04
Annual,Per million inhabitants,Sevilla,1.72,15.3,28.01,8.3,44.22,24.2,23.35,6.83,11.99,12.94,18.59,22.2,15.98,17.52
Annual,Per million inhabitants,Zaragoza,50.08,31.54,131.01,59.01,55.88,50.24,20.62,139.88,67.8,32.82,35.99,66.08,34.14,27.03
Annual,Per million inhabitants,Málaga - Marbella,8.97,7.28,52.98,10.3,38.21,18.97,27.05,43.4,61.97,61.32,30.4,29.02,20.84,17.68
Annual,Per million inhabitants,Murcia - Cartagena,111.06,71.27,59.38,75.49,42.58,39.45,54.79,53.66,72.65,65.67,37.62,140.24,166.01,75.01
Annual,Per million inhabitants,Las Palmas,1.33,:,2.59,6.37,15.04,29.58,51.08,:,:,8.26,3.52,:,43.29,7.01
Annual,Per million inhabitants,Valladolid,21.85,17.77,23.53,11.68,15.42,110.34,9.46,81.06,24.44,9.39,9.41,43.5,3.79,24.77
Annual,Per million inhabitants,Palma de Mallorca,24.06,59.13,37.53,35.15,20.14,162.98,291.89,163.09,122.5,98.59,115.4,128.87,116.47,118.87
Annual,Per million inhabitants,Vitoria/Gasteiz,227.0,366.97,284.44,472.74,114.2,90.05,168.1,34.62,100.05,93.59,75.02,84.4,40.54,161.59
Annual,Per million inhabitants,Oviedo - Gijón,29.18,15.06,9.41,21.63,27.22,28.01,12.08,12.07,15.8,10.24,14.05,27.38,12.38,17.29
Annual,Per million inhabitants,Pamplona/Iruña,26.41,39.91,59.89,163.81,59.72,110.26,30.29,20.54,53.37,39.06,36.0,37.71,26.71,31.37
Annual,Per million inhabitants,Santander,1.85,20.07,27.04,62.38,84.48,5.2,34.21,11.89,35.54,33.76,6.78,:,17.08,12.02
Annual,Per million inhabitants,Bilbao,47.99,63.83,88.33,50.14,30.63,59.18,19.05,57.97,27.68,91.72,73.99,35.96,37.81,40.55
Annual,Per million inhabitants,Alicante/Alacant - Elche/Elx,248.98,331.43,472.42,522.19,498.78,489.13,263.05,276.07,292.77,304.88,372.12,295.58,300.73,236.1
Annual,Per million inhabitants,Vigo,3.29,30.55,20.6,10.78,26.77,10.63,11.61,14.71,56.62,75.4,65.04,81.03,37.96,29.62
Annual,Per million inhabitants,Santa Cruz de Tenerife,2.75,13.33,19.38,122.01,11.03,26.3,1.17,:,2.3,4.54,21.32,5.56,9.95,11.0
Annual,Per million inhabitants,A Coruña,2.72,26.25,3.6,9.86,2.68,76.2,29.95,62.38,32.45,42.06,7.91,12.35,24.81,16.01
Annual,Per million inhabitants,Granada,:,3.56,10.51,52.78,6.78,7.78,13.2,16.39,9.78,10.84,15.18,23.9,44.61,2.18
Annual,Per million inhabitants,Helsinki,145.08,276.25,229.96,227.26,297.11,365.3,313.02,275.45,231.02,285.33,360.6,306.53,261.32,183.92
Annual,Per million inhabitants,Tampere,21.94,65.34,47.49,128.39,86.83,56.65,122.74,53.67,153.71,236.03,100.94,165.94,190.71,79.03
Annual,Per million inhabitants,Turku,22.17,33.15,46.28,15.36,4.37,198.16,82.4,127.45,120.38,55.65,168.47,127.42,184.04,82.22
Annual,Per million inhabitants,Paris,85.0,155.15,144.9,220.77,249.77,197.7,237.89,273.71,228.55,277.18,256.36,198.96,192.6,175.22
Annual,Per million inhabitants,Lyon,54.05,102.38,122.64,142.54,85.27,155.58,95.98,70.14,91.73,100.4,98.89,57.72,70.25,57.57
Annual,Per million inhabitants,Toulouse,34.74,13.99,18.88,42.99,19.12,58.32,67.43,24.12,47.61,21.1,80.09,35.67,51.68,31.04
Annual,Per million inhabitants,Strasbourg,48.3,133.55,112.96,87.12,106.01,43.08,50.25,93.99,89.15,38.02,27.94,70.09,77.02,8.93
Annual,Per million inhabitants,Bordeaux,15.6,13.96,29.75,22.24,11.35,19.0,19.52,37.26,15.71,25.61,11.96,23.59,13.56,12.11
Annual,Per million inhabitants,Nantes,17.66,27.42,28.72,20.26,13.63,32.65,73.44,87.36,94.88,70.05,85.8,72.03,69.59,36.92
Annual,Per million inhabitants,Lille - Dunkerque - Valenciennes,46.1,41.39,112.72,122.79,73.69,155.56,103.81,143.59,162.07,117.12,115.58,170.16,185.78,125.71
Annual,Per million inhabitants,Montpellier,9.45,11.36,60.91,72.92,220.53,63.74,58.14,94.78,59.32,90.01,69.58,122.81,266.03,149.93
Annual,Per million inhabitants,Saint-Etienne,32.62,39.33,35.16,55.31,47.25,72.77,107.22,65.43,52.07,78.27,60.79,77.91,60.57,38.12
Annual,Per million inhabitants,Rennes,10.98,3.25,13.92,30.66,161.11,16.54,59.34,39.47,22.08,177.6,42.16,35.84,26.85,27.53
Annual,Per million inhabitants,Amiens,17.83,17.8,23.08,5.32,24.74,209.48,89.51,75.34,71.78,40.27,82.21,17.49,33.22,24.5
Annual,Per million inhabitants,Rouen,93.39,231.0,294.36,229.93,454.76,307.55,238.38,181.54,198.2,98.89,71.74,53.26,58.84,15.11
Annual,Per million inhabitants,Nancy,18.04,36.02,9.67,5.51,20.64,2.74,20.52,13.66,8.18,13.64,28.73,6.83,36.76,10.9
Annual,Per million inhabitants,Reims,5.3,8.84,33.59,65.39,58.25,63.6,26.49,31.84,52.95,29.89,35.09,106.86,36.69,19.2
Annual,Per million inhabitants,Orléans,9.48,12.56,35.87,37.19,18.53,189.01,91.81,6.1,47.0,15.1,45.07,26.88,38.61,8.87
Annual,Per million inhabitants,Dijon,64.38,54.47,94.99,79.28,71.27,111.19,103.03,93.45,127.39,193.4,132.14,97.86,93.78,41.16
Annual,Per million inhabitants,Poitiers,14.64,12.13,7.22,4.78,7.11,18.85,21.12,28.09,23.34,25.58,13.91,20.78,41.39,11.46
Annual,Per million inhabitants,Clermont-Ferrand,68.33,59.92,80.57,102.65,87.77,120.93,108.04,142.34,83.4,94.03,152.89,144.36,186.87,96.89
Annual,Per million inhabitants,Caen,13.61,145.92,173.6,74.48,46.02,78.15,20.56,16.1,56.91,69.78,79.72,75.18,86.51,12.96
Annual,Per million inhabitants,Limoges,49.9,30.34,276.8,185.21,86.23,123.01,128.05,31.9,42.55,53.21,74.5,90.38,13.31,15.99
Annual,Per million inhabitants,Besançon,19.66,48.94,42.84,40.69,71.14,45.92,89.48,11.37,58.59,114.86,60.0,35.53,54.01,31.57
Annual,Per million inhabitants,Grenoble,53.74,30.54,44.05,61.57,55.14,49.64,57.64,45.59,34.56,48.98,66.38,151.98,62.35,51.65
Annual,Per million inhabitants,Tours,15.82,52.42,19.09,27.57,12.01,18.79,83.27,62.66,45.48,15.08,24.99,18.21,18.18,4.94
Annual,Per million inhabitants,Angers,33.26,31.74,81.42,53.48,55.79,100.67,34.61,136.34,96.16,81.7,52.49,104.23,50.61,67.57
Annual,Per million inhabitants,Brest,6.9,3.43,12.52,4.53,3.39,10.11,5.59,6.68,8.89,7.77,17.7,9.94,3.3,12.1
Annual,Per million inhabitants,Le Mans,9.21,5.49,40.0,7.23,25.14,28.59,64.17,31.94,45.96,21.15,5.27,21.1,19.35,17.6
Annual,Per million inhabitants,Mulhouse,16.58,37.09,139.3,81.47,121.23,130.01,66.79,41.35,35.85,37.08,46.13,40.78,26.23,27.47
Annual,Per million inhabitants,Perpignan,2.42,:,14.08,18.51,25.16,47.58,91.95,82.49,22.1,45.87,19.45,62.19,6.37,54.74
Annual,Per million inhabitants,Nimes,12.2,19.56,10.38,27.81,24.64,36.01,19.95,8.45,4.18,8.27,30.01,1.36,75.86,21.58
Annual,Per million inhabitants,Pau,25.8,22.38,41.18,51.82,59.09,92.68,15.38,36.72,19.8,49.93,16.56,25.48,46.27,47.57
Annual,Per million inhabitants,Annecy (FR) / Genève (CH),119.91,196.53,253.41,183.84,175.46,208.02,124.0,74.52,78.98,116.33,142.92,93.22,64.24,64.5
Annual,Per million inhabitants,Marseille,24.67,17.11,44.92,55.43,33.84,15.5,46.73,42.95,30.11,49.23,47.32,55.84,26.75,18.81
Annual,Per million inhabitants,Nice,20.11,41.78,35.73,60.57,66.51,82.07,60.24,69.53,92.49,69.32,50.89,47.08,58.2,33.27
Annual,Per million inhabitants,Split,:,:,:,:,4.42,2.2,:,:,:,:,:,6.59,2.2,2.21
Annual,Per million inhabitants,Budapest,:,14.84,25.7,16.11,40.73,24.16,19.14,42.35,26.92,23.12,25.39,22.26,31.17,46.43
Annual,Per million inhabitants,Miskolc,:,:,:,:,:,:,14.26,11.55,13.14,13.06,10.26,13.33,14.98,:
Annual,Per million inhabitants,Pécs,:,4.97,:,:,2.51,:,7.6,7.62,10.22,7.88,5.3,13.37,:,19.01
Annual,Per million inhabitants,Debrecen,:,10.9,74.63,10.96,:,7.36,5.53,5.54,7.41,:,20.32,20.39,9.31,5.61
Annual,Per million inhabitants,Székesfehérvár,:,:,:,:,4.67,2.33,25.68,4.68,:,7.11,4.75,4.77,9.58,7.17
Annual,Per million inhabitants,Dublin,78.53,161.54,100.66,94.5,281.73,74.58,112.61,91.27,71.35,43.88,55.91,89.76,127.93,52.88
Annual,Per million inhabitants,Cork,:,10.09,4.95,3.25,25.28,1.54,40.97,43.9,:,21.02,31.24,13.27,1.47,10.25
Annual,Per million inhabitants,Non-metropolitan regions in Ireland,:,:,:,:,:,23.41,29.72,35.19,:,17.9,:,25.79,:,:
Annual,Per million inhabitants,Roma,53.56,37.17,63.0,74.5,71.65,42.11,44.98,53.48,56.54,54.56,63.12,65.03,54.58,58.06
Annual,Per million inhabitants,Milano,230.56,316.05,369.19,341.15,431.6,440.25,374.89,390.27,340.9,337.36,332.89,299.21,327.9,312.96
Annual,Per million inhabitants,Napoli,5.56,27.74,40.73,41.8,43.5,19.95,14.1,24.88,19.97,23.91,27.17,25.58,38.81,29.22
Annual,Per million inhabitants,Torino,103.28,126.67,121.68,161.98,144.0,78.03,117.32,63.68,73.89,82.91,77.17,74.85,84.65,67.04
Annual,Per million inhabitants,Palermo,:,:,:,0.81,:,2.42,5.65,4.03,4.02,9.66,0.8,3.92,1.57,22.81
Annual,Per million inhabitants,Genova,29.81,22.96,22.88,2.3,4.61,5.79,17.38,16.27,38.45,46.84,24.67,28.8,32.48,24.59
Annual,Per million inhabitants,Firenze,120.86,270.19,147.98,251.43,236.13,229.68,161.49,280.49,247.35,214.97,127.61,208.49,248.97,403.61
Annual,Per million inhabitants,Bari,81.12,108.6,190.17,162.26,252.01,123.7,58.11,114.37,123.58,78.6,51.35,70.52,64.75,79.92
Annual,Per million inhabitants,Bologna,303.72,159.97,251.91,208.1,355.87,249.29,306.87,375.17,368.13,296.09,325.03,438.49,577.5,503.07
Annual,Per million inhabitants,Catania,:,:,0.94,5.63,:,38.28,3.72,1.86,:,12.06,11.14,6.27,4.48,3.59
Annual,Per million inhabitants,Venezia,99.86,110.38,50.01,94.87,184.16,135.73,360.67,264.29,271.81,395.85,360.86,368.37,484.74,320.21
Annual,Per million inhabitants,Verona,61.16,69.92,117.22,138.19,92.06,203.6,183.6,170.67,103.47,96.69,41.88,92.22,105.02,79.14
Annual,Per million inhabitants,Taranto,5.17,1.72,128.95,84.21,1.72,3.42,:,37.57,1.71,:,1.72,16.94,20.4,6.83
Annual,Per million inhabitants,Cagliari,:,1.84,:,:,:,:,3.64,7.27,3.63,10.91,7.26,3.57,1.78,14.25
Annual,Per million inhabitants,Padova,263.13,364.49,429.95,698.9,320.21,412.83,237.09,334.03,199.04,235.64,229.56,276.64,301.61,230.55
Annual,Per million inhabitants,Brescia,193.23,316.31,332.11,201.64,247.76,293.98,165.23,303.04,269.92,254.43,181.21,216.27,230.03,174.04
Annual,Per million inhabitants,Messina,3.04,:,:,7.64,:,1.53,:,:,1.53,9.24,18.52,3.08,4.65,1.56
Annual,Per million inhabitants,Prato,82.35,94.47,67.6,95.7,94.71,172.13,184.34,199.81,52.87,77.46,205.4,122.41,75.1,31.61
Annual,Per million inhabitants,Parma,171.91,177.63,338.44,311.84,298.13,352.99,399.64,271.68,393.98,318.38,447.74,311.39,370.46,317.12
Annual,Per million inhabitants,Reggio nell Emilia,86.84,221.45,137.85,179.22,262.53,198.12,159.52,334.06,259.75,204.72,204.8,295.74,127.52,245.84
Annual,Per million inhabitants,Bergamo,119.01,146.16,279.39,184.0,294.23,265.78,237.67,326.14,193.99,218.05,192.86,219.42,340.89,256.25
Annual,Per million inhabitants,Non-metropolitan regions in Liechtenstein,1860.44,6531.75,6589.6,3695.75,4037.76,7551.76,3371.83,3761.07,2379.04,2385.2,5537.76,1750.65,2702.99,1169.53
Annual,Per million inhabitants,Vilnius,:,8.32,25.04,14.44,1.21,45.99,12.1,15.77,43.13,43.43,38.45,70.71,47.06,101.82
Annual,Per million inhabitants,Kaunas,:,:,1.49,:,10.76,3.11,1.57,12.7,1.64,8.34,11.81,11.92,12.01,22.52
Annual,Per million inhabitants,Luxembourg,131.61,140.67,351.23,345.35,1068.91,713.11,429.58,386.4,644.73,1021.24,1368.62,1020.59,1255.87,562.26
Annual,Per million inhabitants,Riga,:,5.54,16.85,26.89,52.66,65.97,50.91,13.36,28.81,21.54,23.31,71.5,60.84,9.38
Annual,Per million inhabitants,Non-metropolitan regions in Latvia,:,:,:,:,:,:,:,10.37,20.49,:,:,:,20.07,:
Annual,Per million inhabitants,Valletta,8.2,:,2.7,21.39,40.04,18.58,7.9,5.23,7.82,49.2,521.62,434.71,813.81,308.25
Annual,Per million inhabitants,Non-metropolitan regions in Malta,:,:,:,:,:,:,:,:,95.83,:,31.82,:,31.51,31.32
Annual,Per million inhabitants,s' Gravenhage,17.11,41.67,113.62,133.3,60.24,133.86,108.31,67.27,94.96,143.96,141.82,105.99,65.63,72.15
Annual,Per million inhabitants,Amsterdam,123.65,206.91,179.93,179.89,:,189.44,139.64,99.9,150.73,101.61,110.78,104.4,114.42,130.48
