Time frequency,National accounts indicator (ESA 2010),Statistical classification of economic activities in the European Community (NACE Rev. 2),Unit of measure,Geopolitical entity (reporting)\Time,Octobre-Décembre 2021,Janvier-Mars 2022,Avril-Juin 2022,Jullet-Septembre 2022,Octobre-Décembre 2022,Janvier-Mars 2023,Avril-Juin 2023,Jullet-Septembre 2023,Octobre-Décembre 2023,Janvier-Mars 2024,Avril-Juin 2024,Jullet-Septembre 2024
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Malta,0.3,-18.1,-16.1,-18.2,-18.1,4.1,0.8,7.9,3.6,0.4,2.3,-4.9
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Netherlands,14.9,34.3,28.0,19.1,28.8,29.5,5.4,-0.9,0.6,3.9,0.8,3.4
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Norway,26.0,47.7,35.1,7.4,5.0,11.4,2.6,2.3,2.1,1.9,1.5,:
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Poland,-10.4,2.8,2.9,5.4,8.1,1.3,1.7,3.1,3.1,4.0,3.2,2.6
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Portugal,1.6,16.5,21.0,24.2,21.7,9.5 e,5.2 e,-0.5 e,-2.1 e,-1.0 e,-1.4 e,-0.7 e
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Romania,-2.3,15.3,8.1,-0.3,11.9,6.1 p,-2.7 p,16.2 p,4.0 p,3.0 p,3.8 p,9.4 p
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Serbia,19.0,14.8,12.7,12.7,10.4,4.4,3.3,1.7,2.7,5.5,5.9,7.2
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Sweden,9.7,13.5,15.3,12.6,11.7,5.8,4.8,5.5,3.7,3.5,4.1,3.8
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Slovenia,-2.8,14.8,14.4,-4.8,55.1,1.4,0.1,0.7,-0.2,-0.1,1.2,2.5
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Slovakia,50.8,-31.8,-17.5,-30.4,-35.9,8.7,6.1,16.4,20.5,2.4,3.6,1.4
Quarterly,"Value added, gross","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Percentage change q/q-4 (SCA),Türkiye,24.4,13.1,12.7,11.3,5.4,10.1,7.5,5.0,3.4,0.4,1.7,0.3
