filename,title
apri_pi95_prodm.csv,"EC index of producer prices of agricultural products (monthly index, monthly weighting) change in quarterly averages of the monthly index"
apri_pi95_purcha.csv,EC indices of purchase prices of the means of agricultural production (1995 = 100) - annual data
apri_pi95_purchm.csv,EC indices of purchase prices of the means of agricultural production (1995 = 100) - monthly data
apri_pi95_vwia.csv,Weights of purchase prices of the means of agricultural production - survey 1995
apri_pi95_vwpa.csv,Weights of producer prices of agricultural products - survey 1995
apro_cbs_cer.csv,Cereal balance items for the main cereals
apro_cbs_oil.csv,Oilseed balance items for the main oilseeds
apro_cpnh1.csv,Crop production in national humidity
apro_cpnh1_h.csv,Crop production - historical data (1955-1999)
apro_cpnhr.csv,Crop production in national humidity by NUTS 2 regions
apro_cpnhr_h.csv,Crop production by NUTS 2 regions - historical data (1975-1999)
apro_cpsh1.csv,Crop production in EU standard humidity
apro_cpshr.csv,Crop production in EU standard humidity by NUTS 2 regions
apro_ec_egghen.csv,Production of eggs for consumption and number of laying hens
apro_ec_lshen.csv,Laying hens population - annual data
apro_ec_poula.csv,Poultry - annual data
apro_ec_poulm.csv,Poultry - monthly data
apro_ec_strhen.csv,"Hatcheries - hens, annual data"
apro_ec_strpoul.csv,Hatcheries - poultry other than hens - annual data
apro_mk_cola.csv,Cows'milk collection and products obtained - annual data
apro_mk_colm.csv,Cows'milk collection and products obtained - monthly data
apro_mk_farm.csv,Production and utilization of milk on the farm - annual data
apro_mk_fatprot.csv,Fat contents and protein contents (cow's milk) - annual data
apro_mk_pobta.csv,Milk collection (all milks) and dairy products obtained - annual data
apro_mk_strbt.csv,Butter - distribution of enterprises by volume of annual production
apro_mk_strcc.csv,Milk collection - distribution of collection centres by volume of annual collection
apro_mk_strch.csv,Cheese - distribution of enterprises by volume of annual production
apro_mk_strdm.csv,Drinking milk - distribution of enterprises by volume of annual production
apro_mk_strfp.csv,Fresh products - distribution of enterprises by volume of annual production
apro_mk_strmk.csv,Milk collection - distribution of enterprises by volume of annual collection
apro_mk_strmt.csv,Milk treated - distribution of enterprises by volume of annual production
apro_mk_strpd.csv,Powdered dairy products - distribution of enterprises by volume of annual production
apro_mt_lscatl.csv,Bovine population - annual data
apro_mt_lsequi.csv,Equidae - annual data
apro_mt_lsgoat.csv,Goats population - annual data
apro_mt_lspig.csv,Pig population - annual data
apro_mt_lssheep.csv,Sheep population - annual data
apro_mt_pann.csv,Slaughtering in slaughterhouses - annual data
apro_mt_pcatlhs.csv,"Production forecasts for bovines, sheep and goats – thousand heads – bi-annual data"
apro_mt_pheadm.csv,Meat production and foreign trade - head - monthly data
apro_mt_ppighq.csv,Production forecasts for pigs – thousand heads – quarterly data
apro_mt_pslothm.csv,"Estimates of slaughtering, other than in slaughterhouses - monthly data"
apro_mt_pwgtm.csv,Slaughtering in slaughterhouses - monthly data
apro_mt_sloth.csv,"Estimates of slaughtering, other than in slaughterhouses - annual data"
apro_mt_strcatl.csv,"Cattles: total, dairy cow and other cows"
apro_mt_strgoat.csv,Goats
apro_mt_strpig.csv,"Pigs: total, fattening pigs and sows"
apro_mt_strshe.csv,Sheep
avia_ec_emp_arp.csv,Persons employed in main airports by sex
avia_ec_emp_ent.csv,Persons employed in aviation and airport enterprises by sex
avia_ec_enterp.csv,Aviation and airport enterprises
avia_eq_arc_age.csv,Commercial aircraft fleet by age of aircraft and country of operator
avia_eq_arc_agereg.csv,Commercial aircraft fleet by age of aircraft and country of registration
avia_eq_arc_typ.csv,Commercial aircraft fleet by aircraft category and country of operator
avia_eq_arc_typreg.csv,Commercial aircraft fleet by aircraft category and country of registration
avia_goexac.csv,International extra-EU freight and mail air transport between main airports and partner world regions and countries
avia_goexcc.csv,International extra-EU freight and mail air transport by reporting country and partner world regions and countries
avia_goinac.csv,International intra-EU freight and mail air transport between main airports and EU partner countries
avia_goincc.csv,International intra-EU freight and mail air transport by reporting country and EU partner country
avia_gona.csv,National freight and mail air transport by main airports
avia_gonc.csv,National freight and mail air transport by reporting country
avia_gooa.csv,"Fright and mail air transport by type of schedule, transport coverage and main airports"
avia_gooac.csv,Freight and mail air transport between main airports and partner reporting countries
avia_gooc.csv,"Freight and mail air transport by type of schedule, transport coverage and country"
avia_goocc.csv,Freight and mail air transport between reporting countries
avia_goodis.csv,"Freight and mail air transport by aircraft model, distance bands and transport coverage"
avia_gor_at.csv,Freight and mail air transport routes between partner airports and main airports in Austria
avia_gor_ba.csv,Freight and mail air transport routes between partner airports and main airports in Bosnia and Herzegovina
avia_gor_be.csv,Freight and mail air transport routes between partner airports and main airports in Belgium
avia_gor_bg.csv,Freight and mail air transport routes between partner airports and main airports in Bulgaria
avia_gor_ch.csv,Freight and mail air transport routes between partner airports and main airports in Switzerland
avia_gor_cy.csv,Freight and mail air transport routes between partner airports and main airports in Cyprus
avia_gor_cz.csv,Freight and mail air transport routes between partner airports and main airports in Czechia
avia_gor_de.csv,Freight and mail air transport routes between partner airports and main airports in Germany
avia_gor_dk.csv,Freight and mail air transport routes between partner airports and main airports in Denmark
avia_gor_ee.csv,Freight and mail air transport routes between partner airports and main airports in Estonia
avia_gor_el.csv,Freight and mail air transport routes between partner airports and main airports in Greece
avia_gor_es.csv,Freight and mail air transport routes between partner airports and main airports in Spain
avia_gor_fi.csv,Freight and mail air transport routes between partner airports and main airports in Finland
avia_gor_fr.csv,Freight and mail air transport routes between partner airports and main airports in France
avia_gor_hr.csv,Freight and mail air transport routes between partner airports and main airports in Croatia
avia_gor_hu.csv,Freight and mail air transport routes between partner airports and main airports in Hungary
avia_gor_ie.csv,Freight and mail air transport routes between partner airports and main airports in Ireland
avia_gor_is.csv,Freight and mail air transport routes between partner airports and main airports in Iceland
avia_gor_it.csv,Freight and mail air transport routes between partner airports and main airports in Italy
avia_gor_lt.csv,Freight and mail air transport routes between partner airports and main airports in Lithuania
avia_gor_lu.csv,Freight and mail air transport routes between partner airports and main airports in Luxembourg
avia_gor_lv.csv,Freight and mail air transport routes between partner airports and main airports in Latvia
avia_gor_me.csv,Freight and mail air transport routes between partner airports and main airports in Montenegro
avia_gor_mk.csv,Freight and mail air transport routes between partner airports and main airports in North Macedonia
avia_gor_mt.csv,Freight and mail air transport routes between partner airports and main airports in Malta
avia_gor_nl.csv,Freight and mail air transport routes between partner airports and main airports in the Netherlands
avia_gor_no.csv,Freight and mail air transport routes between partner airports and main airports in Norway
avia_gor_pl.csv,Freight and mail air transport routes between partner airports and main airports in Poland
avia_gor_pt.csv,Freight and mail air transport routes between partner airports and main airports in Portugal
avia_gor_ro.csv,Freight and mail air transport routes between partner airports and main airports in Romania
avia_gor_rs.csv,Freight and mail air transport routes between partner airports and main airports in Serbia
avia_gor_se.csv,Freight and mail air transport routes between partner airports and main airports in Sweden
avia_gor_si.csv,Freight and mail air transport routes between partner airports and main airports in Slovenia
avia_gor_sk.csv,Freight and mail air transport routes between partner airports and main airports in Slovakia
avia_gor_uk.csv,Freight and mail air transport routes between partner airports and main airports in the United Kingdom
avia_if_arp.csv,Commercial airports by type
avia_if_arp_co.csv,Airport connections to transport infrastructure
avia_if_typ.csv,Airport infrastructures by type
avia_paexac.csv,International extra-EU air passenger transport between main airports and partner world regions and countries
avia_paexcc.csv,International extra-EU air passenger transport by reporting country and partner world regions and countries
avia_painac.csv,International intra-EU air passenger transport between main airports and EU partner countries
avia_paincc.csv,International intra-EU air passenger transport by reporting country and EU partner country
avia_pana.csv,National air passenger transport by main airports
avia_panc.csv,National air passenger transport by reporting country
avia_paoa.csv,"Air passenger transport by type of schedule, transport coverage and main airports"
avia_paoac.csv,Air passenger transport between main airports and partner reporting countries
avia_paoc.csv,"Air passenger transport by type of schedule, transport coverage and country"
avia_paocc.csv,Air passenger transport between reporting countries
avia_paodis.csv,"Air passenger transport by aircraft model, distance bands and transport coverage"
avia_par_at.csv,Air passenger transport routes between partner airports and main airports in Austria
avia_par_ba.csv,Air passenger transport routes between partner airports and main airports in Bosnia and Herzegovina
avia_par_be.csv,Air passenger transport routes between partner airports and main airports in Belgium
avia_par_bg.csv,Air passenger transport routes between partner airports and main airports in Bulgaria
avia_par_ch.csv,Air passenger transport routes between partner airports and main airports in Switzerland
avia_par_cy.csv,Air passenger transport routes between partner airports and main airports in Cyprus
avia_par_cz.csv,Air passenger transport routes between partner airports and main airports in Czechia
avia_par_de.csv,Air passenger transport routes between partner airports and main airports in Germany
avia_par_dk.csv,Air passenger transport routes between partner airports and main airports in Denmark
avia_par_ee.csv,Air passenger transport routes between partner airports and main airports in Estonia
avia_par_el.csv,Air passenger transport routes between partner airports and main airports in Greece
avia_par_es.csv,Air passenger transport routes between partner airports and main airports in Spain
avia_par_fi.csv,Air passenger transport routes between partner airports and main airports in Finland
avia_par_fr.csv,Air passenger transport routes between partner airports and main airports in France
avia_par_hr.csv,Air passenger transport routes between partner airports and main airports in Croatia
avia_par_hu.csv,Air passenger transport routes between partner airports and main airports in Hungary
avia_par_ie.csv,Air passenger transport routes between partner airports and main airports in Ireland
avia_par_is.csv,Air passenger transport routes between partner airports and main airports in Iceland
avia_par_it.csv,Air passenger transport routes between partner airports and main airports in Italy
avia_par_lt.csv,Air passenger transport routes between partner airports and main airports in  Lithuania
avia_par_lu.csv,Air passenger transport routes between partner airports and main airports in Luxembourg
avia_par_lv.csv,Air passenger transport routes between partner airports and main airports in Latvia
avia_par_me.csv,Air passenger transport routes between partner airports and main airports in Montenegro
avia_par_mk.csv,Air passenger transport routes between partner airports and main airports in North Macedonia
avia_par_mt.csv,Air passenger transport routes between partner airports and main airports in Malta
avia_par_nl.csv,Air passenger transport routes between partner airports and main airports in the Netherlands
avia_par_no.csv,Air passenger transport routes between partner airports and main airports in Norway
avia_par_pl.csv,Air passenger transport routes between partner airports and main airports in Poland
avia_par_pt.csv,Air passenger transport routes between partner airports and main airports in Portugal
avia_par_ro.csv,Air passenger transport routes between partner airports and main airports in Romania
avia_par_rs.csv,Air passenger transport routes between partner airports and main airports in Serbia
avia_par_se.csv,Air passenger transport routes between partner airports and main airports in Sweden
avia_par_si.csv,Air passenger transport routes between partner airports and main airports in Slovenia
avia_par_sk.csv,Air passenger transport routes between partner airports and main airports in Slovakia
avia_par_tr.csv,Air passenger transport routes between partner airports and main airports in Türkiye
avia_par_uk.csv,Air passenger transport routes between partner airports and main airports in the United Kingdom
avia_tf_aca.csv,"Air transport by aircraft model, transport coverage and main airports"
avia_tf_acc.csv,Aircraft traffic data by reporting country
avia_tf_airpm.csv,Commercial flights by reporting airport and type of schedule – monthly data (source: Eurocontrol)
avia_tf_ala.csv,"Air transport by airline licence (EU or non-EU), main airports and transport coverage"
avia_tf_apal.csv,Air transport by airline licence (EU or non-EU) and reporting airports
avia_tf_cm.csv,Commercial flights by reporting country and type of schedule – monthly data (source: Eurocontrol)
avia_tpgo.csv,Freight and mail air transport over national territory (including territorial sea) - million tonne-km
avia_tppa.csv,Passenger air transport over national territory (including territorial sea) - million passenger-km
bd_9a_l_form.csv,"Business demography by legal form (until 2007, NACE Rev. 1.1)"
bd_9ac_l_form_r2$dv_343.csv,Business demography by legal form and NACE Rev. 2 activity (2004-2020)
bd_9ac_l_form_r2.csv,Business demography by legal form and NACE Rev. 2 activity (2004-2020)
bd_9b_size_cl.csv,"Business demography by size class (until 2007, NACE Rev. 1.1)"
bd_9bd_sz_cl_r2$dv_585.csv,Business demography by size class and NACE Rev. 2 activity (2004-2020)
bd_9bd_sz_cl_r2$dv_61.csv,Business demography by size class and NACE Rev. 2 activity (2004-2020)
bd_9bd_sz_cl_r2.csv,Business demography by size class and NACE Rev. 2 activity (2004-2020)
bd_9c_l_form.csv,"Preliminary results on enterprise deaths presented by legal form (until 2007, NACE Rev. 1.1)"
bd_9d_size_cl.csv,"Preliminary results on enterprise deaths presented by size class (until 2007, NACE Rev. 1.1)"
bd_9e_l_form.csv,"Employer business demography by legal form (until 2007, NACE Rev. 1.1)"
bd_9eg_l_form_r2$dv_344.csv,Employer business demography by legal form and NACE Rev. 2 activity (2004-2020)
bd_9eg_l_form_r2.csv,Employer business demography by legal form and NACE Rev. 2 activity (2004-2020)
bd_9f_size_cl.csv,"Employer business demography by size class (until 2007, NACE Rev. 1.1)"
bd_9fh_sz_cl_r2$dv_345.csv,Employer business demography by size class and NACE Rev. 2 activity (2004-2020)
bd_9fh_sz_cl_r2.csv,Employer business demography by size class and NACE Rev. 2 activity (2004-2020)
bd_9g_l_form.csv,"Preliminary results on employer enterprise deaths presented by legal form (until 2007, NACE Rev. 1.1)"
bd_9h_size_cl.csv,"Preliminary results on employer enterprise deaths presented by size class (until 2007, NACE Rev. 1.1)"
bd_9n.csv,"Indicators with growth by 20% or more (until 2007, NACE Rev. 1.1)"
bd_9n_r2$dv_346.csv,"Indicators with growth by 20% or more (NACE Rev. 2, 2007-2013)"
bd_9n_r2.csv,"Indicators with growth by 20% or more (NACE Rev. 2, 2007-2013)"
bd_9pm_r2$dv_2421.csv,High growth enterprises (growth by 10% or more) and related employment by NACE Rev. 2 (2008-2020)
bd_9pm_r2.csv,High growth enterprises (growth by 10% or more) and related employment by NACE Rev. 2 (2008-2020)
bd_enace2_r3.csv,Employer business demography by NACE Rev. 2 and NUTS 3 regions (2008-2020)
bd_esize_r3.csv,Employer business demography by size class and NUTS 3 regions (2008-2019)
bd_hg$dv_2307.csv,High growth enterprises and related employment by NACE Rev. 2 activity
bd_hg.csv,High growth enterprises and related employment by NACE Rev. 2 activity
bd_hg_micro$dv_2422.csv,High growth micro enterprises and related employment by NACE Rev. 2 activity
bd_hg_micro.csv,High growth micro enterprises and related employment by NACE Rev. 2 activity
bd_hgnace2_r3.csv,Business demography and high growth enterprise by NACE Rev. 2 and NUTS 3 regions (2008-2020)
bd_hgnace_r.csv,Business demography and high growth enterprises by NACE Rev. 2 activity and NUTS 3 regions
bd_l_form$dv_2303.csv,Business demography by legal form and NACE Rev. 2 activity
bd_l_form.csv,Business demography by legal form and NACE Rev. 2 activity
bd_salge1_l_form$dv_2305.csv,Employer business demography by legal form and NACE Rev. 2 activity
bd_salge1_l_form.csv,Employer business demography by legal form and NACE Rev. 2 activity
bd_salge1_nace_r.csv,Employer business demography by NACE Rev. 2 activity and NUTS 3 regions
bd_salge1_size$dv_2306.csv,Employer business demography by size class and NACE Rev. 2 activity
bd_salge1_size.csv,Employer business demography by size class and NACE Rev. 2 activity
bd_salge1_size_r.csv,Employer business demography by size class and NUTS 3 regions
bd_size$dv_1483.csv,Business demography by size class and NACE Rev. 2 activity
bd_size$dv_1502.csv,Business demography by size class and NACE Rev. 2 activity
bd_size$dv_2304.csv,Business demography by size class and NACE Rev. 2 activity
bd_size.csv,Business demography by size class and NACE Rev. 2 activity
bd_size_r.csv,Business demography by size class and NUTS 3 regions
bd_size_r3.csv,Business demography by size class and NUTS 3 regions (2008-2020)
bop_c6_a.csv,Balance of payments by country - annual data (BPM6)
bop_c6_m.csv,Balance of payments by country - monthly data (BPM6)
bop_c6_q.csv,Balance of payments by country - quarterly data (BPM6)
bop_eu6_m.csv,European Union and euro area balance of payments - monthly data (BPM6)
bop_eu6_q.csv,European Union and euro area balance of payments - quarterly data (BPM6)
bop_euins6_a.csv,Balance of payments of the EU institutions - annual data (BPM6)
bop_euins6_iip.csv,International investment position of the EU institutions (BPM6)
bop_euins6_m.csv,Balance of payments of the EU institutions - monthly data (BPM6)
bop_euins6_q.csv,Balance of payments of the EU institutions - quarterly data (BPM6)
bop_exms6_q.csv,Export market shares (BPM6)
bop_fdi6_flow.csv,"EU direct investment flows, by country and economic activity (BPM6)"
bop_fdi6_geo.csv,"EU direct investment positions, flows and income, by countries (BPM6)"
bop_fdi6_inc.csv,"EU direct investment income, by country and economic activity (BPM6)"
bop_fdi6_ind.csv,"EU direct investments indicators in % of GDP, impact indicators and rate of return on direct investment (BPM6)"
bop_fdi6_pos.csv,"EU direct investment positions by country, ultimate and immediate counterpart and economic activity (BPM6)"
bop_fdi_flow_r2.csv,"EU direct investment flows, by country and economic activity (NACE Rev. 2)"
bop_fdi_inc_r2.csv,"EU direct investment income, by country and economic activity (NACE Rev. 2)"
bop_fdi_pos_r2.csv,"EU direct investment positions, by country and economic activity (NACE Rev. 2)"
bop_gdp6_q.csv,Main Balance of Payments and International Investment Position items as share of GDP (BPM6)
bop_iip6_q.csv,International investment position - quarterly and annual data (BPM6)
bop_its6_det$dv_347.csv,International trade in services (since 2010) (BPM6)
bop_its6_det.csv,International trade in services (since 2010) (BPM6)
bop_its6_tot.csv,"Total services, detailed geographical breakdown by EU Member States (since 2010) (BPM6)"
bop_its_det.csv,International trade in services - historical data (2004-2013)
bop_its_deth.csv,International trade in services - historical data (1985-2003)
bop_its_str.csv,International trade in services - market integration indicators - historical data (1992-2013)
bop_its_tot.csv,"Total services, detailed geographical breakdown by EU Member States - historical data (2002-2012)"
bop_rem6.csv,Personal transfers and compensation of employees
bs_bs10_00.csv,Turnover by client specialisation and employment size class (2000)
bs_bs10_04.csv,Number of enterprises carrying out cross border trade by type of cross border trade and economic activity (2004)
bs_bs11_00.csv,Turnover by client specialisation and product specialisation (2000)
bs_bs11_04.csv,Number of enterprises carrying out cross border trade by reasons for cross border trade and economic activity (2004)
bs_bs12_04.csv,Number of enterprises by importance of barriers met in cross border trade and economic activity (2004)
bs_bs13_04.csv,Turnover by type of media for advertising services (2004)
bs_bs14_04.csv,Income from intellectual property rights for computer services (2004)
bs_bs16_04.csv,Purchases of advertising space or time for resale (2004)
bs_bs1_00.csv,Turnover by product specialisation for div. 72 (2000)
bs_bs1_01.csv,SBS variables by product specialisation and by employment size class for div 72 and 74 (2001)
bs_bs1_03.csv,SBS variables by employment size class for div 72 and 74 (2003)
bs_bs1_04.csv,Main economic variables by employment size class (2004)
bs_bs1_05.csv,Main economic variables (2005)
bs_bs1_06.csv,Main economic variables (2006)
bs_bs1_07.csv,Main economic variables (2007)
bs_bs2_00.csv,Turnover by product specialisation and employment size class for group 72.2 (2000)
bs_bs3_01.csv,Turnover by type of client and by employment size class for div 72 and 74 (2001)
bs_bs3_03.csv,Turnover by type of client and by employment size class for div 72 and 74 (2003)
bs_bs3_04.csv,Turnover by type of client and economic activity (2004)
bs_bs4_01.csv,Turnover by residence of client and by employment size class for div 72 and 74 (2001)
bs_bs4_03.csv,Turnover by residence of client and by employment size class for div 72 and 74 (2003)
bs_bs4_04.csv,"Turnover by residence of client, employment size class and economic activity (2004)"
bs_bs4_05.csv,Turnover by residence of client and economic activity (2005)
bs_bs4_06.csv,Turnover by residence of client and economic activity (2006)
bs_bs4_07.csv,Turnover by residence of client and economic activity (2007)
bs_bs5_00.csv,Turnover by type of client and NACE Rev.1 at 3-digit level (2000)
bs_bs5_01.csv,SBS variables by client specialisation and by employment size class for div 72 and 74 (2001)
bs_bs5_04.csv,Number of enterprises carrying out cross border trade by employment size class (2004)
bs_bs6_00.csv,Turnover by type of client and employment size class (2000)
bs_bs6_01.csv,SBS variables by client specialisation and by product specialisation for div 72 and 74 (2001)
bs_bs6_04.csv,Number of enterprises carrying out cross border trade by type of cross border trade and employment size class (2004)
bs_bs7_00.csv,Turnover by nationality of client and NACE Rev.1 at 3-digit level (2000)
bs_bs7_04.csv,Number of enterprises carrying out cross border trade by reasons for cross border trade and employment size class (2004)
bs_bs8_00.csv,Turnover by nationality of client and employment size class (2000)
bs_bs8_04.csv,Number of enterprises by importance of barriers met in cross border trade and employment size class (2004)
bs_bs8ace_r2.csv,Turnover by product and economic activity (NACE Rev. 2) (2008-2015)
bs_bs8bdf_r2.csv,Turnover by residence of client and economic activity (NACE Rev. 2) (2008-2020)
bs_bs8cpa2_1.csv,Turnover by product and NACE Rev. 2 activity (CPA 2.1) (2015-2020)
bs_bs9_00.csv,Turnover by client specialisation and NACE Rev.1 at 3-digit level (2000)
bs_bs9_04.csv,Number of enterprises carrying out cross border trade by economic activity (2004)
cei_cie011.csv,Persons employed in circular economy sectors
cei_cie012.csv,Private investment and gross added value related to circular economy sectors
cei_cie020.csv,Patents related to recycling and secondary raw materials
cei_gsr010.csv,Consumption footprint
cei_gsr011.csv,Greenhouse gases emissions from production activities
cei_gsr020.csv,EU self-sufficiency for raw materials
cei_gsr030.csv,Material import dependency
cei_pc020.csv,Material footprint
cei_pc030.csv,Resource productivity
cei_pc031.csv,Generation of municipal waste per capita
cei_pc032.csv,Generation of waste excluding major mineral wastes per GDP unit
cei_pc034.csv,Waste generation per capita
cei_pc035.csv,Food waste
cei_pc040.csv,Generation of packaging waste per capita
cei_pc050.csv,Generation of plastic packaging waste per capita
cei_srm010.csv,Contribution of recycled materials to raw materials demand - end-of-life recycling input rates (EOL-RIR)
cei_srm020.csv,Trade in recyclable raw materials
cei_srm030.csv,Circular material use rate
cei_wm010.csv,Recycling rate of all waste excluding major mineral waste
cei_wm011.csv,Recycling rate of municipal waste
cei_wm020.csv,Recycling rate of packaging waste by type of packaging
cei_wm060.csv,Recycling rate of waste of electrical and electronic equipment (WEEE) separately collected
cens_01naagchi.csv,"Female population aged 15 and over by household composition, age group, age of the youngest child and current activity status"
cens_01nactz.csv,"Population by sex, citizenship and current activity status"
